Unnamed: 0,CVEGEO,water_availability,economic_output,n_industy,distance_ciit,dist_to_border_km,dist_min_ports,highways,dist_min_km,gen_min_km,rails,pv_mean_annual_kwh,wind_mean,rainfall,crime,idx_resources,idx_energy,idx_logistics,idx_market,idx_security,RELMS_index,RELM_index,rank
701,15054,0.0,0.5835067629649274,0.7491671230959385,0.2960875107893338,0.3698829630494128,0.1860398683389936,1.0,0.7141995040631972,0.6794908347574315,1.0,0.8580112266889681,0.5384168052428445,0.7947952132712555,0.239266620269992,0.547805811300767,0.6968451694103144,0.5704020684355481,0.6663369430304329,0.239266620269992,0.5106272712956007,0.6171766378580396,481
154,7096,0.8335046471480598,0.2892325242971534,0.5709903685591031,0.3983972690805569,0.7871794456249205,0.3376100122172675,1.0,0.3238022016849397,0.3422147636214128,0.0,0.2878854166300013,0.1637318692145109,0.9701320359742358,0.8514307429854822,0.563813492241702,0.33300848265317623,0.504637345384549,0.43011144642812826,0.8514307429854822,0.5105756456810281,0.44930141587910455,482
1781,21095,0.4661875608731715,0.2507277187239729,0.3985118677122405,0.3525121185520444,0.3701362981810412,0.2565983519522568,1.0,0.423767529909733,0.4293279034189848,0.0,0.9274859666387908,0.678692747166194,0.7947952132712555,0.8822616494359928,0.716790371987353,0.42654771666435887,0.3958493537370685,0.32461979321810674,0.8822616494359928,0.510472586801281,0.4452113018539298,483
803,16061,0.1466320176491291,0.3680688480874504,0.5072509351768942,0.273222392789079,0.3720079716808865,0.2151458454468584,1.0,0.3794918980294355,0.4352300542391883,1.0,0.6465479204785514,0.2806055649660052,0.8212921674167302,0.7171720540196672,0.47376941762760394,0.4073609761343119,0.5720752419833648,0.43765989163217234,0.7171720540196672,0.5104485108177413,0.46885017979445676,484
93,7123,0.5361897169012327,0.233758043432964,0.4245904985296838,0.4433487337288921,0.8551523737693443,0.2534260140930675,1.0,0.3645456994033225,0.4034503136935164,0.0,0.7229700308981373,0.3315221402603108,0.8429462157448122,0.8822616494359928,0.6084070259511233,0.3839980065484194,0.5103854243182608,0.3291742709813239,0.8822616494359928,0.5103744766827739,0.44510434536574633,485
1315,20107,0.1826590576547239,0.4273644373902953,0.7193145075841159,0.4801090458077242,0.5470781502767543,0.2832557797376813,1.0,0.6149206534777041,0.6927466526488648,0.0,0.7815893233198217,0.4509648751677297,0.0,0.5648420579743655,0.35380331403556886,0.6538336530632844,0.462088595164432,0.5733394724872056,0.5648420579743655,0.510338881237098,0.4975555384164518,486
1982,27006,0.6814971807890619,0.472788457004911,0.6369140793635611,0.4276977519365962,0.7031849834024657,0.5756889942237207,1.0,0.5037524718747767,0.4139023416810944,0.0,0.4763352734649746,0.6857423070305224,0.9036320434281871,0.3648109515881675,0.6868017011781865,0.45882740677793554,0.5413143459125564,0.5548512681842361,0.3648109515881675,0.5100760594141144,0.5546598226557059,487
1005,19018,0.0,0.8777555546360793,0.6881953441358264,0.1788307028229977,0.8182805535682245,0.1072653246150208,1.0,0.3793609010073964,0.5868368304573126,1.0,0.4224924276477764,0.4916690593927149,0.7125442614903211,0.3614352373869079,0.4066764371327031,0.4830988657323545,0.6208753162012486,0.7829754493859529,0.3614352373869079,0.5100510097024269,0.555916279037777,488
995,19009,0.0,0.8722963419863733,0.5871156059080451,0.1868271781292431,0.8543724291767312,0.1375423429940414,1.0,0.3471088503445154,0.4575013730024727,1.0,0.41858445411462,0.2525214250621615,0.7947952132712555,0.5043413622292275,0.3664752731120092,0.40230511167349403,0.6357483900600032,0.7297059739472092,0.5043413622292275,0.5099781829924347,0.5113972046115673,489
27,4001,1.0,0.4500888758568122,0.7116459229844906,0.267391001628784,0.4717746206892887,0.3728155553083213,1.0,0.2423983074026519,0.2872116391694465,1.0,0.6413372891010101,0.6511633043775786,0.0,0.6285768574637054,0.5731251483696471,0.2648049732860492,0.6223962355252788,0.5808673994206514,0.6285768574637054,0.5099593866803561,0.4839827588021039,490
64,5022,0.0,0.8769811847781663,0.499940907199288,0.1448287104326692,0.981919197947481,0.0225105354617261,1.0,0.2001166651127754,0.4579481821472607,1.0,0.5570994386655517,0.7142928753128629,0.7390115964200016,0.4808481542887606,0.502600977599604,0.32903242363001806,0.6298516887683753,0.6884610459887271,0.4808481542887606,0.5099381804056141,0.5174816140586185,491
592,14125,0.0,0.5636408320299359,0.6074668909412405,0.2188880800590945,0.4004116600724717,0.2131242030862969,1.0,0.3482617263197713,0.3535339630259556,0.0,0.8471559862112688,0.5967324552134632,0.8212921674167302,0.8079770209287339,0.5662951522103655,0.35089784467286345,0.3664847886435726,0.5855538614855882,0.8079770209287339,0.5098578044088115,0.4544243418789582,492
558,14119,0.0,0.4312421918807549,0.5650195844196583,0.205220177728267,0.3183137659992642,0.32088331905416,1.0,0.3016627831189745,0.5532321299000755,1.0,0.7416414254925885,0.3773380773738196,0.7947952132712555,0.5944481503487452,0.47844367903441587,0.427447456509525,0.5688834525563383,0.49813088815020656,0.5944481503487452,0.509845819377108,0.49064805675773077,493
881,16048,0.0,0.4597441367087186,0.3736298191175524,0.2491863187095805,0.3342615837412194,0.2713377309618285,1.0,0.4445967246635807,0.3745436977170405,1.0,0.767260190556802,0.4225874960477138,0.8212921674167302,0.7028614859709643,0.5027849635053114,0.40957021119031056,0.5709571266825257,0.41668697791313547,0.7028614859709643,0.5097987464873389,0.4704690056161233,494
1515,20399,0.1826590576547239,0.3775085049034593,0.6982646758263505,0.4688539562577148,0.5361034970245961,0.2710161088500202,1.0,0.6237870782472175,0.6628559106586593,0.0,0.901433016801522,0.5301843149005562,0.0,0.5416694133502089,0.40356909733920054,0.6433214944529384,0.45519471242646625,0.5378865903649049,0.5416694133502089,0.5097927336684138,0.5021211016326134,495
992,19033,0.0,0.6785126464671275,0.5931717330893097,0.1994749485567953,0.8557407360477692,0.1829297666055702,1.0,0.2823858708869764,0.7252410428622232,1.0,0.2462005726601073,0.1866386717756399,0.7947952132712555,0.5401911821184902,0.30690861442675066,0.5038134568745998,0.647629090242027,0.6358421897782186,0.5401911821184902,0.509683300564842,0.5023294415023026,496
1442,20303,0.4532684132055056,0.2302164446429116,0.5287532036785814,0.5156141301731814,0.5770490193275624,0.3135879971551158,1.0,0.3038655105138153,0.3819292404897535,0.0,0.6747720012315359,0.198752655351189,0.869453057760477,1.0,0.5490615318871769,0.3428973755017844,0.4812502293311719,0.37948482416074647,1.0,0.5096477465231127,0.4306134942613555,497
1123,20298,0.3932202598211434,0.4110266850381781,0.7346196093353826,0.5216957825141716,0.5815483838825941,0.3277612452846054,1.0,0.3117211175957697,0.3913086736241238,0.0,0.6530613132256988,0.2903368891740698,0.7789425991309047,0.6639688805647354,0.5288902653379541,0.35151489560994675,0.48620108233627424,0.5728231471867804,0.6639688805647354,0.509634361949982,0.4770198448949485,498
2102,30051,0.3484713972187253,0.3091088089779602,0.5519626695552913,0.3178315051045092,0.505120255059403,0.2653611910973255,1.0,0.5234265702579022,0.4105450135030652,0.0,0.3986105052010034,0.3489864077881309,0.9301468010770012,0.8079770209287339,0.5065537778212151,0.4669857918804837,0.4176625902522475,0.43053573926662575,0.8079770209287339,0.5096037373634776,0.4541413044897116,499
2282,30009,0.3384686072321147,0.3876555120480718,0.5081302213907973,0.3564135946330353,0.4417539623396751,0.4583561199198501,1.0,0.4779358381822217,0.5370556484795012,0.0,0.3573599495293849,0.4078625423872961,0.869453057760477,0.6789471770362071,0.4932860392273182,0.5074957433308614,0.45130473537851207,0.44789286671943457,0.6789471770362071,0.5095681210305161,0.474289834234094,500
646,14030,0.0,0.5655032116479267,0.5766425555610933,0.2111670884075774,0.333764540974277,0.2908636166436781,1.0,0.3873950985149412,0.473184739457187,1.0,0.818497513634789,0.4479371491236651,0.7947952132712555,0.4783460157678491,0.5153074690074274,0.43028991898606406,0.5671590492051065,0.57107288360451,0.4783460157678491,0.5095575431284416,0.5176735830331847,501
143,7046,0.7118578162317731,0.2894045446758895,0.5181490228932447,0.5141652520472226,0.815981565797969,0.3030833332376833,1.0,0.3272055648878876,0.367832177549618,0.0,0.4042553213516004,0.3288662596236343,0.9036320434281871,0.7914566825269261,0.5871528601587988,0.3475188712187528,0.526646030216575,0.4037767837845671,0.7914566825269261,0.5095225117143931,0.4564018891042207,502
856,16041,0.0,0.3004430516812464,0.562952135785879,0.2684089623923226,0.3789457809992365,0.2145368656803798,1.0,0.3586240236693749,0.4173896285420125,1.0,0.7668257987333067,0.5187139213782382,0.8212921674167302,0.6789471770362071,0.5267079718820689,0.3880068261056937,0.5723783218143877,0.4316975937335627,0.6789471770362071,0.5093562153999455,0.4740433032569199,503
2433,32006,0.0,0.3116118389734011,0.4226463452550246,0.1959402653514889,0.5602804109854109,0.1467065231212831,1.0,0.3112790383812542,0.3597790768562545,1.0,0.9522361551064538,0.6782658934398667,0.7390115964200016,0.8079770209287339,0.5923784112415805,0.33552905761875434,0.5805854398916366,0.36712909211421285,0.8079770209287339,0.5091932783109359,0.45368411681489934,504
1049,20364,0.325828335174773,0.337107421080716,0.5947298991221847,0.4324704267542378,0.5190559746963193,0.2468930911421223,1.0,0.6501678652436784,0.2604990488273438,0.0,0.5336518045170537,0.1536649573332696,0.9036320434281871,0.7645232988719857,0.47919428511332085,0.4553334570355111,0.4396838985185359,0.46591866010145033,0.7645232988719857,0.5090219576254477,0.4598042326571651,505
127,7026,0.8335046471480598,0.2337113098522656,0.5008827212289277,0.4119905331639294,0.8231165970872776,0.291641582082312,1.0,0.4243189069066387,0.3485736427867573,0.0,0.3547546338406138,0.1453913883126575,0.9036320434281871,0.8514307429854822,0.5593206781823796,0.386446274846698,0.5053497424667037,0.3672970155405967,0.8514307429854822,0.5089812164988078,0.4475482490436531,506
956,18001,0.2665601486762132,0.5613848491550222,0.5301850279100012,0.1686049910242025,0.3653281695388041,0.3325388156328041,1.0,0.5456374692025358,0.2926642693115761,1.0,0.6018237830972717,0.078393715183879,0.869453057760477,0.5725003198007196,0.45405767617946025,0.4191508692570559,0.5732943952391621,0.5457849385325118,0.5725003198007196,0.5087814562142369,0.4939922767718864,507
832,16065,0.4712871487706092,0.4807925911606746,0.7486256225270465,0.2354571521547216,0.3180116091809616,0.2796951264542766,1.0,0.4283175566384894,0.417013194119715,0.0,0.6170212854064017,0.4025357349409331,0.8429462157448122,0.6130176920083639,0.5834475962156891,0.4226653753791022,0.36663277755799195,0.6147091068438605,0.6130176920083639,0.5087149425868221,0.4855398344028597,508
621,14036,0.0,0.3958245796027955,0.550211334133102,0.1935167939285332,0.3432898795453241,0.3711252830473259,1.0,0.298317676463766,0.43539003355686,1.0,0.7889708785626393,0.2919244190792743,0.8212921674167302,0.7097780834867178,0.4755468662646609,0.366853855010313,0.5815863913042366,0.47301795686794873,0.7097780834867178,0.5086981662480375,0.46805249952076544,509
796,16093,0.0,0.3681983828951462,0.4951020124005398,0.2741203598226748,0.3936302267174975,0.1978825148683678,1.0,0.6171617141245902,0.6468659604531237,0.0,0.7112462138238882,0.4045773076208579,0.8212921674167302,0.6902386703647267,0.48427892221536906,0.632013837288857,0.373126620281708,0.431650197647843,0.6902386703647267,0.5085830991722669,0.4711970721295365,510
2077,29057,0.4346167842399759,0.2082256662737217,0.4056574994106425,0.3360787150688654,0.4061295628040685,0.2429842033699707,1.0,0.5971933193141993,0.6053047770966238,0.0,0.9604862869458224,0.6043601035297407,0.0,0.9257153714927412,0.4998657936788848,0.6012490482054116,0.39703849624858095,0.3069415828421821,0.9257153714927412,0.5082234831848975,0.43747077109200233,511
2346,31084,1.0,0.3472675184314499,0.4669068020027238,0.2368037999118514,0.3519592211653622,0.4360617451062543,1.0,0.3291979483944685,0.2766365680432177,0.0,0.6204949706412828,0.6321145636533398,0.8212921674167302,0.8822616494359928,0.7684754254278381,0.3029172582188431,0.40496495323669357,0.4070871602170868,0.8822616494359928,0.5080790053835155,0.4426033651215207,512
2248,30104,0.5688996179029582,0.2370809102031669,0.4656067442112324,0.4715558618138602,0.6365322246475,0.5561549672044377,1.0,0.3474659922531266,0.4174752390713852,0.0,0.2158054645166272,0.4554187971885223,0.9036320434281871,0.8822616494359928,0.5359389807590738,0.3824706156622559,0.5328486107331596,0.35134382720719964,0.8822616494359928,0.5080768389014251,0.4426010060106778,513
1507,20418,0.3932202598211434,0.2883102484785929,0.5478302590818,0.7138105590144646,0.6679812908683673,0.5372211167087572,1.0,0.3478160190106147,0.3994247511240867,0.0,0.6139817849445757,0.3626250199234386,0.7789425991309047,0.6902386703647267,0.5371924159550157,0.37362038506735074,0.5838025933183177,0.41807025378019647,0.6902386703647267,0.5079430264982298,0.47045591274855936,514
523,13035,0.0,0.5358517062391166,0.3908492491240862,0.3124457150593659,0.4965239455703477,0.2486851937474758,1.0,0.3715045607806458,0.383034871264835,1.0,0.7594442434904896,0.3113251963453876,0.7606458862803938,0.6902386703647267,0.4578538315290677,0.3772697160227404,0.611530970875438,0.4633504776816014,0.6902386703647267,0.5078567527175644,0.47035603159470823,515
1065,20515,0.2945235276659142,0.4276759803742796,0.7248922891190801,0.683875587858848,0.684380349918004,0.6869166583392436,1.0,0.3112259444589403,0.3707818425275971,1.0,0.4181502693415651,0.4218913391424453,0.7947952132712555,0.4393817486637565,0.482340087355295,0.3410038934932687,0.8110345192232191,0.5762841347466798,0.4393817486637565,0.5078391080082727,0.5265591629447838,516
140,7043,0.8335046471480598,0.2463565247708272,0.4372838406606411,0.4356455704558847,0.7655940487563482,0.3783591172424554,1.0,0.2708111867182894,0.5020482368828936,0.0,0.2214502806672245,0.339124906757914,1.0,0.8275164340507248,0.5985199586432997,0.3864297118005915,0.5159197472909376,0.3418201827157341,0.8275164340507248,0.5077630872518215,0.44939915395341457,517
1249,20206,0.418388564882842,0.1184803634198648,0.2717650557236629,0.4197516974575948,0.4780759302476339,0.3119106364950931,1.0,0.3205312967091434,0.609186197779315,1.0,0.6656534998460579,0.495178061592688,0.7390115964200016,1.0,0.5795579306853974,0.4648587472442292,0.6419476528400644,0.19512270957176384,1.0,0.5077443026302305,0.42860410243560304,518
1852,24020,0.0,0.675028494105986,0.6852745453201295,0.2155914426349569,0.7037540906882587,0.1933041265673512,1.0,0.4813133722104529,0.4973733374397864,1.0,0.7225358461250819,0.3524528690015464,0.7125442614903211,0.3642408967060074,0.4468832441542374,0.48934335482511965,0.6225299319781133,0.6801515197130578,0.3642408967060074,0.5076828312145623,0.5516243379724308,519
677,15071,0.0,0.5801252232376659,0.4574524617213782,0.2781763742851456,0.4455367869367609,0.1908474991505717,1.0,0.3466011887922032,0.4862893451852015,1.0,0.8671299351248851,0.5731176045428422,0.7789425991309047,0.4825493021521746,0.554797534699658,0.4164452669887023,0.5829121320744957,0.5187888424795221,0.4825493021521746,0.5076513826797212,0.5141283398385629,520
2408,31003,1.0,0.3964459429132179,0.6683643556080994,0.2581363696618491,0.4471567771222018,0.3680885372792144,1.0,0.2062636660629118,0.2887688108751555,1.0,0.618323839725567,0.6222708624084905,0.0,0.7430174073632629,0.5601486755335143,0.24751623846903364,0.614676336812653,0.5324051492606586,0.7430174073632629,0.5076436383261268,0.4615289394309864,521
1757,21193,0.4661875608731715,0.1675101488747966,0.5903885574389284,0.3537538452166144,0.3795318072553413,0.2640117367357206,1.0,0.403690554695997,0.4513620154196361,0.0,0.8688666742171061,0.5171632686886691,0.7789425991309047,0.7914566825269261,0.6577900257274628,0.42752628505781654,0.3994594778415353,0.3789493531568625,0.7914566825269261,0.5075820216420901,0.4542301957626654,522
1495,20375,0.1826590576547239,0.2993948142248797,0.5036589511661931,0.4790699801972384,0.5460969958736375,0.2824566293639998,0.0,0.6630374826380259,0.758865218229213,1.0,0.8367347234561853,0.5208565328251149,0.0,0.6639688805647354,0.38506257848400605,0.7109513504336195,0.4615247210869752,0.4015268826955364,0.6639688805647354,0.5075580308917211,0.47459176539382114,523
538,13050,0.4519602008481309,0.5020582290752527,0.5650195844196583,0.2940079164361758,0.4764615797189635,0.2255018389143595,1.0,0.6171438190794775,0.4491510276171337,0.0,0.8059053270144301,0.3942926667079925,0.7390115964200016,0.4952793414443567,0.5977924477476387,0.5331474233483056,0.39919426701389976,0.5335389067474554,0.4952793414443567,0.5073640232906249,0.5104309879870198,524
152,7050,0.6667863833632685,0.1466357122029172,0.327506397791999,0.3591134830424934,0.7680710035049301,0.2898023287038002,1.0,0.3801673803526924,0.232304266970159,1.0,0.6248372324727143,0.7028728642899811,0.9301468010770012,0.9257153714927412,0.7311608203007413,0.30623582366142565,0.6833973630502447,0.23707105499745812,0.9257153714927412,0.5072471812086536,0.4364205417527906,525
836,16070,0.4358370839449917,0.524577412024189,0.5624289081512561,0.2347288266816828,0.3435256115015471,0.252479559523961,1.0,0.2901372490695341,0.4825039994764881,0.0,0.7229700308981373,0.52740587162169,0.8212921674167302,0.6963643413004936,0.6268762884703873,0.38632062427301106,0.36614679954143814,0.5435031600877225,0.6963643413004936,0.507183031884072,0.4685400972665113,526
5,1006,0.0,0.4656340360517416,0.5435301114473258,0.2124091554203092,0.5241364100557789,0.1646965921966332,1.0,0.522528887542008,0.4659436922739497,1.0,0.9522361551064538,0.5743626096897032,0.7390115964200016,0.4086942135592595,0.5664025903040396,0.49423628990797885,0.5802484315345443,0.5045820737495337,0.4086942135592595,0.506991675680963,0.5350586797800442,527
1501,20411,0.1826590576547239,0.1222955624485528,0.3225774448656947,0.4880567336467959,0.5543758813913031,0.2927506431692362,1.0,0.5029654984472924,0.5889416723768173,1.0,0.8853669378958415,0.5845350655745363,0.0,1.0,0.41314026528127545,0.5459535854120549,0.6670366516414671,0.22243650365712375,1.0,0.5068994277683697,0.4277128037067305,528
559,14014,0.0,0.3885181982779331,0.4755861980646561,0.2083795500523985,0.3010554063641673,0.341244660731443,1.0,0.312694947673624,0.438438718941849,1.0,0.7008249510688047,0.3965514281175654,0.7947952132712555,0.7645232988719857,0.47304289811440636,0.3755668333077365,0.5701359234296017,0.4320521981712946,0.7645232988719857,0.5068723744359422,0.45737834232637986,529
955,18002,0.1160724679560654,0.3432306816963448,0.4560302473381071,0.1853184482078628,0.3180893133565831,0.4389496290260736,1.0,0.5778751696945328,0.2964978923009124,1.0,0.788102509016529,0.2317819468553012,0.7947952132712555,0.673718331962919,0.4826880342747878,0.4371865309977226,0.5884714781181039,0.39963046451722595,0.673718331962919,0.5068029516509828,0.4719862297973146,530
1591,21015,0.0,0.7396214591946257,0.7505977390001375,0.3487450831334455,0.3982899550754489,0.2663724060692642,1.0,0.4108890835875279,0.5451840396742936,1.0,0.9257490204961296,0.5427606709049226,0.8212921674167302,0.2718237133806441,0.5724504647044456,0.4780365616309108,0.6026814888556318,0.7451095990973816,0.2718237133806441,0.5067093005132253,0.5920750486593238,531
1896,25010,0.4211705665827852,0.6637161835068753,0.6166574623714641,0.1169198030418422,0.5487117557980568,0.4391265604810734,1.0,0.0834244615686632,0.5299830083750842,1.0,0.7090750829081724,0.3776216732002705,0.7947952132712555,0.4759009652650052,0.5756656339906209,0.3067037349718737,0.6209516238641944,0.6401868229391697,0.4759009652650052,0.5067037174416372,0.5147110200864932,532
1429,20380,0.1826590576547239,0.2227532008503379,0.5719535877446148,0.4931231486990833,0.5588423756178417,0.29815016451342,1.0,0.4525687553140821,0.5320936554071938,0.0,0.8897089926768322,0.5744253590089554,0.0,0.8822616494359928,0.41169835233512786,0.4923312053606379,0.47002313776606897,0.39735339429747635,0.8822616494359928,0.506694291862806,0.4410960455823327,533
1652,21212,0.0,0.3454656404350936,0.708124686580585,0.3403458308890834,0.4506397809233036,0.2976463950397352,1.0,0.3407782184026776,0.4120662100189386,1.0,0.5544941229767806,0.1899261331841485,0.8212921674167302,0.6963643413004936,0.3914281058944148,0.3764222142108081,0.6177264013704244,0.5267951635078393,0.6963643413004936,0.5066643455387522,0.46794121515617143,534
344,11011,0.0,0.690080001962388,0.6599317975001339,0.2511938818040017,0.42450688201812,0.1890057072729742,1.0,0.4296937765549024,0.4593470535276843,1.0,0.8467215943877735,0.6494707525534772,0.7789425991309047,0.3412974929503528,0.5687837365180388,0.44452041504129336,0.5729412942190192,0.6750058997312609,0.3412974929503528,0.5066148719891579,0.5591961127039626,535
950,18017,0.5102444709002455,0.7337855443301433,0.81847804560531,0.1784292134502095,0.3188187844452967,0.3729223002748472,1.0,0.5503788883753028,0.298107852351313,1.0,0.5966131517197297,0.1962470095124441,0.869453057760477,0.324941198764199,0.5431394224732241,0.4242433703633079,0.5740340596340706,0.7761317949677267,0.324941198764199,0.5065716267731408,0.5660435966966563,536
184,7092,0.6883605645149053,0.2440075171621069,0.4516453437750344,0.464090241250676,0.7790071467718247,0.3356906149477022,1.0,0.4451871293250889,0.397472395228775,0.0,0.2340425708128033,0.3093843719816425,0.9518127218666266,0.8079770209287339,0.5459000572939945,0.421329762276932,0.5157576005940406,0.34782643046857065,0.8079770209287339,0.50651055623199,0.450698252120777,537
704,15083,0.0,0.2529825030883888,0.3908492491240862,0.3176965206860543,0.3901369112149851,0.1985089568551727,1.0,0.4238680318146482,0.5872342045351014,1.0,0.8480243557573786,0.7073391031520193,0.7947952132712555,0.59943370345566,0.5875396680451633,0.5055511181748749,0.5812684777512425,0.3219158761062375,0.59943370345566,0.5064452694365827,0.48554597589938664,538
189,7066,0.8335046471480598,0.2564466218984464,0.499940907199288,0.4039879668930578,0.8169122466971863,0.2985436258268663,1.0,0.3389025281761225,0.3312382988882328,0.0,0.5249674879046309,0.2598552696465928,0.9036320434281871,0.8275164340507248,0.6304898620318676,0.33507041353217765,0.5038887678834221,0.3781937645488672,0.8275164340507248,0.506439966990692,0.4479358353882001,539
1400,20243,0.1826590576547239,0.3348211151684389,0.5575998170426089,0.4857676022683883,0.5523109737600447,0.2914148156708882,1.0,0.4288204601327784,0.4988764675487273,0.0,0.8706036203597669,0.5128553082776754,0.0,0.8822616494359928,0.3915294965730416,0.46384846384075284,0.46589867833986426,0.44621046610552384,0.8822616494359928,0.5064234975864214,0.4408013947795136,540
491,13072,0.1734371177492522,0.346521273260831,0.4355609835024832,0.317750246208026,0.4567976456490408,0.21392029029711,1.0,0.3364983143236619,0.4405811482938222,1.0,0.8684324894440507,0.586933073149992,0.7606458862803938,0.6130176920083639,0.5973621416559222,0.3885397313087421,0.5976936364308354,0.39104112838165705,0.6130176920083639,0.5062551356197448,0.4826069258687045,541
159,7070,0.7493588939345635,,0.3452063428202632,0.3799514312072606,0.9685758284285358,0.176566843400133,1.0,0.3049021870884776,0.3959348904299812,0.0,0.4628745102480649,0.1689734885997498,0.9701320359742358,0.9257153714927412,0.5878347321891535,0.3504185387592294,0.5050188206071858,0.3452063428202632,0.9257153714927412,0.5062222439237443,0.43531853796754894,542
680,15061,0.0,0.3952594371004562,0.5403480890993242,0.313915354409174,0.449850208834375,0.2050877130685637,1.0,0.4068462420095774,0.4478473370480899,1.0,0.904472517263348,0.5966740174664306,0.7606458862803938,0.4952793414443567,0.5654481052525431,0.42734678952883365,0.5937706552624225,0.4678037630998902,0.4952793414443567,0.5062221813020328,0.5089954617802108,543
123,7021,0.6883605645149053,0.2536032152415344,0.4642905362206865,0.4554572901344259,0.7902294954988413,0.3259521074905807,1.0,0.3523064086766428,0.4824912776324742,0.0,0.2401215717364553,0.3371499070907698,0.869453057760477,0.8079770209287339,0.5337712752756518,0.4173988431545585,0.5143277786247695,0.35894687573111045,0.8079770209287339,0.5061918187469544,0.4503437601857877,544
1402,20249,0.4532684132055056,0.1487841939046716,0.3638425535640407,0.4270765036377346,0.4879010896146644,0.3362254164674151,1.0,0.3938822155253926,0.7990523688421529,0.0,0.4780720125571951,0.224339537845636,0.9301468010770012,0.9257153714927412,0.5214566911713345,0.5964672921837728,0.4502406019439628,0.25631337373435614,0.9257153714927412,0.50617379248619,0.43526645719456863,545
1999,28009,0.5967154078961798,0.8409980423108226,0.6552314816898896,0.2613467255336753,0.6808212937585051,0.8738497739308783,0.0,0.4659511960525989,0.6551785758649125,1.0,0.540599174986816,0.6985045471085423,0.0,0.3065239955313138,0.4589547824978845,0.5605648859587556,0.5632035586446118,0.7481147620003561,0.3065239955313138,0.5061727680616611,0.5737957816766653,546
98,7081,0.8335046471480598,0.3538148025036151,0.5887647190543933,0.4112881146245349,0.8050357950347586,0.3162795692504485,1.0,0.321237393326976,0.3892712036859604,0.0,0.3573599495293849,0.090115945747198,0.9036320434281871,0.7171720540196672,0.5461531464632075,0.35525429850646817,0.5065206957819484,0.4712897607790042,0.7171720540196672,0.506142106055554,0.4639110799872292,547
2151,30128,0.0,0.6166377757551433,0.7176307634910005,0.3537921389612339,0.4215746981223102,0.3578715666704348,1.0,0.3653055411173198,0.4916236237776897,1.0,0.5840207580489305,0.5365379355510573,0.7606458862803938,0.3942223662247969,0.4703011449700954,0.42846458244750474,0.6266476807507958,0.667134269623072,0.3942223662247969,0.5061203298519421,0.5387433381195214,548
1636,21092,0.4661875608731715,0.1809505836515448,0.5315977605821658,0.371818740032548,0.4013888266360436,0.2842100771802445,1.0,0.4494877690405054,0.3044013361960386,0.0,0.8801563065182998,0.5937787446838769,0.7789425991309047,0.8822616494359928,0.6797663028015632,0.376944552618272,0.41148352876976724,0.3562741721168553,0.8822616494359928,0.5059111605021183,0.44024402941312396,549
1984,27008,0.6814971807890619,0.6374101565244223,0.6976809091667358,0.4675352464785226,0.7116361962416873,0.4328873501511513,1.0,0.3294935017285838,0.2849988194418243,1.0,0.2713851529512658,0.4443459720939362,0.9518127218666266,0.3804773407294536,0.5872602569252225,0.30724616058520404,0.7224117585742722,0.667545532845579,0.3804773407294536,0.5058040643045287,0.5431198728485018,550
128,7027,0.5361897169012327,0.6280267370718312,0.6496241743415281,0.4474202873490743,0.8420799425574345,0.2654187595601651,1.0,0.3983412078796917,0.4818663723675629,0.0,0.086843269649449,0.1828822962462386,0.8429462157448122,0.5576947390236193,0.4122153746354331,0.4401037901236273,0.5109837978933347,0.6388254557066797,0.5576947390236193,0.5055603864930923,0.49330686532538004,551
698,15015,0.4749494163497731,0.4007227399346941,0.5775559524306617,0.3254995682040333,0.3826011121218942,0.2099297801693076,1.0,0.3673865374906653,0.4284854302057452,1.0,0.4876249057661683,0.1931516803232818,0.8429462157448122,0.5807482395941909,0.4996680545460089,0.3979359838482053,0.583606092099047,0.4891393461826779,0.5807482395941909,0.5053671669689903,0.4881033666644262,552
32,4013,1.0,0.4252261059945281,0.6389714912066646,0.26813256315563,0.474404647766795,0.364802130968358,1.0,0.2349678982430191,0.2889494256118294,1.0,0.6313504181694214,0.6412459645707076,0.0,0.668732778856004,0.5681490956850322,0.26195866192742423,0.6214678683781566,0.5320987986005964,0.668732778856004,0.5052097583002059,0.471006076785026,553
25,4003,0.979629150547926,0.6355584947032283,0.7239828124559942,0.335814684703431,0.6798769975234269,0.2867520709767612,1.0,0.218619701790633,0.4137856171179747,0.0,0.5900999660230226,0.6490204108739203,0.869453057760477,0.4305833690085505,0.7720506463013365,0.3162026594543038,0.46048875064072387,0.6797706535796113,0.4305833690085505,0.5051844796121634,0.5257728868864487,554
2327,31017,1.0,0.1512132259301696,0.4629577717208968,0.2397236464892108,0.3944742601498704,0.331532432872337,1.0,0.331265925547046,0.3849224240169364,0.0,0.5948762055770691,0.6051696227019394,0.8429462157448122,1.0,0.7607480110059551,0.3580941747819912,0.3931460679022837,0.3070854988255332,1.0,0.5051382617942684,0.4258560601271013,555
1436,20299,0.4532684132055056,0.1965179278209879,0.579805577930439,0.5227416809989254,0.5823050856430299,0.3214395503324431,1.0,0.289231213874748,0.3681808405778487,0.0,0.6261397867918796,0.1744497146073948,0.869453057760477,1.0,0.5308277430913142,0.3287060272262984,0.48529726339487966,0.3881617528757134,1.0,0.5050755816706458,0.425790008170441,556
