CVEGEO,idx_resources,idx_energy,idx_logistics,idx_market,idx_security
19010,0.4466000012764133,0.526134163550878,0.6253710418248128,0.6459471242268883,0.5201635218414863
29019,0.48327727997521275,0.5974348065886936,0.396391285828794,0.6013259078471014,0.7171720540196672
7054,0.6244420997970036,0.5650499581087509,0.5054841004392341,0.4303453779436027,0.6428874255124083
30017,0.41868416814272646,0.40818891875235186,0.6667030511858798,0.467724893799785,0.9257153714927412
27015,0.6265471979297419,0.3890362536158448,0.7111886248480025,0.45815679605756554,0.6159540418574678
20184,0.525184811785899,0.4951840578525569,0.675322411651058,0.7192159650400829,0.3862533537199375
21174,0.44244807467681535,0.5183121891387512,0.6237883474229916,0.7038425398550121,0.4842778890646183
13074,0.4797396736327712,0.6224305520111072,0.5919257538592431,0.5878301110222554,0.4666431205323492
28040,0.4239813467473521,0.5315414293220377,0.6657387072879659,0.6197176098730791,0.5213883359176172
21074,0.5635013404882119,0.5517210897200088,0.5933986362798527,0.7752657058894472,0.3372443603885668
31048,0.7789924753665789,0.31890632999744484,0.6273541584036678,0.42945248228120136,0.7171720540196672
20472,0.5984085134637269,0.503958845415928,0.6085585922449337,0.3149065576955063,0.8275164340507248
20002,0.46429184162043025,0.3842926057450955,0.6683592831296001,0.5634166073171425,0.7097780834867178
29011,0.6859975984588389,0.518847917191974,0.6027472171745071,0.29061662071315253,0.7645232988719857
29050,0.6121137161361195,0.5493921669255863,0.40478467900107074,0.4109807858646505,0.8514307429854822
4008,0.7732471483960404,0.3000670196968939,0.6196905226089287,0.4261884547307926,0.7771461144782232
29032,0.5042855752071503,0.621997575393609,0.39762044577035727,0.46123011920506984,0.8275164340507248
28003,0.6218419648516157,0.42218255449196435,0.7315038065277388,0.8002310641497157,0.3093820333088574
30089,0.40448787086664195,0.471602583726791,0.7483468348679299,0.5690504262783205,0.5851231354069573
30142,0.6586156137777925,0.3418179858878735,0.7197977521844992,0.41133586559394963,0.7097780834867178
13066,0.5564242518806555,0.48269728508555765,0.5949859997164797,0.5385912197456137,0.5493828179949455
29003,0.48152397145990117,0.4882802989982854,0.6048500459642565,0.41027863165043016,0.8079770209287339
7089,0.34092712517733087,0.6796848597813061,0.7053455694723112,0.7224996407870992,0.398832542187302
27007,0.7112025063710486,0.3597950288892109,0.6799361733371602,0.4769739109855111,0.566705932174072
7062,0.593758221523419,0.3731844825608861,0.518385860182075,0.4624144271617252,0.8822616494359928
16090,0.6049752349210389,0.42113007470450003,0.5694573353363463,0.5125432578455409,0.6285768574637054
31063,0.7847765202050705,0.43480120594237925,0.4367514252860927,0.3135095149426319,1.0
21205,0.5810496138887076,0.3510276555522419,0.6136007543549257,0.5871480146310935,0.6354934549794589
31060,0.7619618037378073,0.3422201153202792,0.5955023913749597,0.3004602675799288,1.0
21177,0.669351379647621,0.33947932336121256,0.6162291385151727,0.6297932917268054,0.5290465977439713
29006,0.5729010441390909,0.363053700729853,0.5944379107520963,0.646614596351829,0.5829133650538523
7113,0.6119529756176646,0.41985229758566445,0.5070941034406726,0.3854145511769584,0.9257153714927412
15002,0.5504599940225261,0.5629016206452511,0.5862259304764218,0.7234181529337989,0.3529209800740028
29020,0.6450267281382018,0.40750687356155635,0.5981871388634536,0.3726108484986458,0.7914566825269261
20452,0.43255408575741483,0.41087216998825704,0.6661839052602905,0.42300749907903834,0.9257153714927412
7035,0.628533239397464,0.49841620573952905,0.5016951646325983,0.31806370394593925,0.9257153714927412
16069,0.6580819928023592,0.4792262901037193,0.5645963725241998,0.6856160394084791,0.3788361131694909
30073,0.5600093573606486,0.34837833663311357,0.7119117909644729,0.5313293835319224,0.6252790567992559
31043,0.7638401259968391,0.4433351483877148,0.38858640207024087,0.3786957795547478,0.9257153714927412
31040,0.5603247715530479,0.32909003288224775,0.6117562446910517,0.6106022582384669,0.668732778856004
29036,0.465948550319324,0.7601375026977083,0.4002099431359275,0.44621555739034735,0.725114210224383
30045,0.5891143875676448,0.40015178443117827,0.6809343908705097,0.5802061159966476,0.4924213036668131
31054,0.7870522350525699,0.5037943009184841,0.43557926197144925,0.2655050054861138,1.0
7068,0.627878019384477,0.3509905120076474,0.7188275584511568,0.41097021366200037,0.7028614859709643
14047,0.5597565982953568,0.4501182741127593,0.5648032687283333,0.4964404158656501,0.6467849483079785
20219,0.5180674838319762,0.45698016931147456,0.4707387044338893,0.40867281452352644,1.0
16079,0.5535699006611878,0.49705323591996575,0.5712899605877071,0.5949791912310898,0.4825493021521746
10038,0.5706181676019183,0.5212247907207197,0.582931298571783,0.5066603168414597,0.513094802135306
7103,0.5013976377444884,0.4495842532017162,0.7074785371727288,0.3696609861638588,0.7645232988719857
24050,0.4904275584528588,0.45748433595953136,0.5925710740134547,0.7604733547031991,0.4452716958733398
21104,0.5466271858922999,0.3687984044412595,0.6109458288283318,0.6399011340778515,0.5705338414139879
20356,0.5664706350215029,0.44152612033300676,0.4747897407173555,0.4290343068036543,0.8822616494359928
21117,0.585722502164081,0.36985458970835106,0.6120962888732006,0.5910224346759976,0.5725003198007196
21129,0.5627721889080937,0.3871428282779531,0.6319796235119048,0.5356593740405293,0.607375859660376
7085,0.6069315427228212,0.49947157663864905,0.5109732134998358,0.33959409012356995,0.8514307429854822
30116,0.41242575650435065,0.549068390549415,0.736446464239841,0.4322008277569922,0.6189731165776511
5028,0.4886651379438147,0.603331617154076,0.6192217840767957,0.6398196973306172,0.3808086240385727
21161,0.6310698572349005,0.32589602626053954,0.620679628703776,0.5989343065236938,0.5807482395941909
20497,0.4891098726244538,0.45612912622264623,0.4432197855420652,0.48488010960111316,0.9257153714927412
21010,0.4269158647314364,0.41541201182177356,0.6407288445561766,0.6767507824677672,0.5765449532098653
30133,0.420183445319592,0.5294744357687128,0.7541341916883889,0.48849431027156076,0.5401911821184902
15079,0.6499849670306022,0.4769470432605601,0.5849932784069548,0.4448994961902385,0.5477950842859758
26036,0.5411259722232684,0.45641313236057995,0.6432609738320931,0.5331530162191939,0.5213883359176172
7102,0.5412727196903633,0.6783468857422306,0.5048796779235305,0.39543686530489663,0.6020162396286254
15023,0.5337678230636057,0.704341531328506,0.5835705969596696,0.4931644313539138,0.4078368484653325
21017,0.5130174272501276,0.46347783473711845,0.6223306792558043,0.461657220659328,0.6391266864816243
29054,0.5187244180114582,0.6775309473599006,0.39823783012207453,0.3937924331921184,0.7914566825269261
15048,0.5211794514769865,0.4863657621953431,0.5735654777101905,0.6788683787760947,0.441699029541004
