CVEGEO,long,lat
07003,-92.77407189831489,15.231299656605245
07004,-91.862456709254,16.66187674311686
07005,-92.85731377691543,17.38556512379916
07006,-92.09717262337499,15.556805334115548
07007,-92.39542038149222,16.515282625602367
07029,-93.1115119611287,16.99532639493274
07012,-93.31903972162742,16.866550435704458
07013,-92.95875431396802,17.014106399045527
07014,-92.7412952469619,17.03174064421886
07015,-92.16413333946167,15.086213178070546
07016,-91.99764378598704,17.77983835858054
07019,-92.17889129029844,16.29673240979474
07020,-92.77136366334186,15.960837338810439
07021,-93.25285733790203,17.09415260214153
07033,-93.27617421269615,17.294068783422397
07053,-92.18576557306072,15.372741961969062
07025,-93.13152800441149,17.326790780969752
07026,-92.57044323017509,16.950149867972183
07027,-92.97598724824446,16.6064079330215
07030,-92.3912698132753,15.799071972935812
07031,-92.03519255613378,17.109338769955283
07055,-92.20159431528992,14.82166019914687
07023,-92.68014953208305,16.8193750514861
07034,-92.08775146003819,15.76261988204621
07075,-92.36471865324582,16.365289211419576
07076,-92.61071952614694,17.319790437168223
07038,-92.39961170843864,16.69427176045038
07039,-92.69490465235485,17.243152988380974
07040,-92.5469316138446,15.096919983309851
07041,-91.79574980622812,16.2047559900222
07043,-93.0990229400453,17.42138686941228
07044,-92.89699601246527,16.817931703190897
07045,-92.97557325481908,17.466857216039404
07046,-93.6722007720147,16.52260037744416
07048,-93.19334305079333,17.69942889887095
07052,-91.7399872285977,16.38563645787524
07056,-92.56309591859718,16.87480934703038
07054,-92.49774068814767,14.880587051525183
07072,-92.86173224866339,17.218010044369166
07111,-92.78197495962657,16.72191062531497
07110,-92.72375800658234,16.622466875895782
07051,-92.89178055111759,15.460845296625553
07050,-91.75104845320224,17.606614012833873
07049,-92.77666153190015,16.924374579418828
07096,-92.48579410143468,17.37910103187283
07097,-93.69039787111313,15.99687839466608
07099,-91.8994957230525,16.024450462385662
07058,-92.61004804309363,16.438195652096315
07060,-93.17387166324541,17.220793415464545
07070,-92.2639190982532,15.432544818702585
07063,-93.08379267235892,16.895224354277584
07057,-92.33144454666763,15.313799796519643
07101,-93.13728495359402,16.739431252176693
07102,-92.19868913385102,14.89407773888137
07103,-92.41156904493775,15.140418540890824
07104,-92.2464417162513,16.12402742113908
07079,-93.20965760959041,16.913104947320964
07120,-92.61466612358883,15.549180015960566
07107,-93.23029609970544,16.077341758675583
07108,-93.37560653902202,16.346206937938142
07109,-92.32586353812175,17.185558951012275
07085,-92.98865793992701,16.92596616579033
07088,-93.25157959776601,17.48884905900729
07093,-92.47199446582263,16.833171904254428
07098,-92.65996431206639,16.51515096273151
07100,-92.2695982373047,17.300790956926352
07105,-92.10254626856216,15.059944289217162
07112,-92.3916614747246,16.930144310046412
07087,-92.22715867872533,14.639349731269432
07113,-92.69016723326689,16.921824702402997
07115,-91.24858760495209,16.19915975406696
07117,-92.66440088622859,15.671670926113748
07118,-92.80308400726247,17.154008224087693
07047,-92.87429471697197,17.08951224561881
07092,-93.39545825097039,17.17290952980168
07018,-93.1260611212056,17.120565726712147
07059,-91.33662545374871,16.70191799047497
07061,-93.49062667197077,16.825986775308895
07064,-92.27473541022464,16.78099116114559
07066,-92.46405726593306,17.06008886867616
07071,-92.6196223922182,15.165371011414434
07078,-92.5899180740174,16.678292056136957
07032,-92.55818616618978,15.364406996487006
07125,-92.46511061035162,15.567608808294633
07035,-92.21319647104671,14.750002633151132
07062,-93.3995544574575,17.432387327452474
07037,-92.42377918054397,15.00940190727893
07068,-93.19912034897614,17.530564943538966
07074,-93.2293697613646,17.864211075261235
07082,-92.34828331804545,17.03726216157553
07083,-92.37590072297927,16.10635736109821
07084,-93.00477692181909,17.386976585634248
07089,-92.30496614529507,14.933388661950127
07008,-92.68060292443842,15.758247567569716
07009,-93.93736795482009,16.248849083802988
07017,-93.86762708002544,16.712718930990363
07116,-90.74347192217981,16.246286966610462
07094,-92.50881276493959,16.561088776510882
08037,-106.56411004305373,31.44961690436893
