CVEGEO,local_I,p_sim,quadrant,cluster
20238,-0.07349365170483911,0.464,LH,ns
20239,4.142147247629816,0.002,LL,LL
20240,0.1773849467677729,0.278,LL,ns
20241,-0.02121015524669783,0.42,HL,ns
20242,0.12176410923659083,0.156,LL,ns
20243,0.46111132083344475,0.022,HH,HH
20244,0.09005376954773056,0.281,HH,ns
20245,4.023523788428172,0.074,LL,ns
20246,0.12410802808953551,0.319,HH,ns
20247,-0.2820384732382259,0.003,HL,HL
20248,2.9828190539026145,0.002,HH,HH
20249,0.07667436851358693,0.432,HH,ns
20250,0.3079874827544511,0.07,LL,ns
20251,0.7125058845665886,0.034,LL,LL
20252,0.4679367264597605,0.007,LL,LL
20253,0.917563983418787,0.055,LL,ns
20254,0.22084946304713793,0.085,LL,ns
20255,0.6187324804392497,0.033,LL,LL
20256,1.299977752905764,0.032,LL,LL
20257,0.3907415549979078,0.047,LL,LL
20258,2.116918234606816,0.002,LL,LL
20259,1.2602729287713432,0.014,LL,LL
20260,0.2816474626935808,0.027,LL,LL
20261,0.3766343664609403,0.009,LL,LL
20262,0.09618487878064426,0.187,LL,ns
20263,-0.05769432827290786,0.121,HL,ns
20264,0.13026266414893406,0.265,LL,ns
20265,-0.1362655060704003,0.001,LH,LH
20266,0.4432540187534046,0.03,LL,LL
20267,0.1114014239429045,0.326,LL,ns
20268,0.573970625864054,0.137,LL,ns
20269,0.49945436237867274,0.007,LL,LL
20270,-0.012188097136740529,0.44,HL,ns
20271,0.2908266565433842,0.118,LL,ns
20272,-0.002799029930157315,0.475,LH,ns
20273,1.7823712385813077,0.001,LL,LL
20274,1.5419204456986473,0.026,LL,LL
20275,0.20767731066779543,0.025,LL,LL
20276,0.5368564254480128,0.128,LL,ns
20277,0.17211197826977248,0.038,LL,LL
20278,0.37604846206299897,0.003,HH,HH
20279,-0.06807678056233821,0.023,HL,HL
20280,0.04544347025798164,0.007,LL,LL
20281,0.9151927071259333,0.036,LL,LL
20282,-0.3642396829869179,0.285,LH,ns
20283,-0.05940917610055523,0.095,HL,ns
20284,0.6165238198807726,0.024,HH,HH
20285,0.18787865950744975,0.214,HH,ns
20286,0.5775820254048498,0.07,LL,ns
20287,0.10988852506511423,0.01,LL,LL
20288,4.012897128787629,0.061,LL,ns
20289,0.0563307397482696,0.26,LL,ns
20290,0.3523902736452576,0.23,LL,ns
20291,0.1562729555791683,0.13,LL,ns
20292,3.456732553592517,0.042,LL,LL
20293,1.0111045419167166,0.002,HH,HH
20294,0.2576056782017989,0.112,HH,ns
20295,0.4319082290378136,0.181,HH,ns
20296,0.8220423211175344,0.051,LL,ns
20297,0.6000206906225516,0.024,LL,LL
20298,0.3716346816604232,0.037,HH,HH
20299,-0.029007829252955256,0.413,HL,ns
20300,0.0015381256305831896,0.481,HH,ns
20301,0.03371334754250519,0.265,HH,ns
20302,0.10679560940936957,0.257,HH,ns
20303,-0.2547059357817164,0.224,HL,ns
20304,0.9850873066018784,0.159,LL,ns
20305,3.0179572584335825,0.001,HH,HH
20306,0.341453222091716,0.198,LL,ns
20307,0.04267990887878991,0.198,LL,ns
20308,2.810503327022316,0.001,HH,HH
20309,0.5579387866976185,0.129,HH,ns
20310,-0.5949419561817527,0.061,HL,ns
20311,0.06531228836830562,0.171,LL,ns
20312,0.22532624515614638,0.086,HH,ns
20313,0.01664658992108141,0.369,LL,ns
20314,0.00012681114466096499,0.396,LL,ns
20315,0.011267807787470467,0.45,HH,ns
20316,0.6927758537120963,0.061,LL,ns
20317,0.9566714059413172,0.07,LL,ns
20318,0.05559933467798002,0.337,HH,ns
20319,1.683144519166849,0.014,LL,LL
20320,1.463130704279729,0.037,LL,LL
20321,0.6637011884895903,0.099,LL,ns
20322,-0.008013119707203196,0.421,HL,ns
20323,1.0074504699935862,0.17,LL,ns
20324,-0.054840559632442214,0.373,HL,ns
20325,-0.02669006940035727,0.326,HL,ns
20326,0.6525023908186159,0.047,LL,LL
20327,0.47325385240001366,0.002,HH,HH
20328,0.04909149913784318,0.278,HH,ns
20329,0.3131363109985136,0.036,LL,LL
20330,-0.017411481391952175,0.419,HL,ns
20331,0.5542658279941179,0.03,LL,LL
20332,1.9982285650626013,0.024,LL,LL
20333,-0.09311811469834468,0.145,LH,ns
20334,0.035213342985865786,0.311,HH,ns
20335,0.08174137513402345,0.448,LL,ns
20336,0.46059242127679395,0.147,LL,ns
20337,-0.0030861821222700433,0.495,LH,ns
20338,0.9675160224077849,0.003,HH,HH
20339,0.08613454861423842,0.001,LL,LL
20340,0.11038378956869761,0.176,LL,ns
20341,6.05343237889885,0.031,LL,LL
20342,0.5569827815982429,0.012,HH,HH
20343,0.5027971166314557,0.002,HH,HH
20344,0.07066494844140427,0.3,LL,ns
20345,0.03076049895479701,0.209,HH,ns
20346,-0.1716827036090035,0.156,HL,ns
20347,-0.027424663569112443,0.068,HL,ns
20348,0.06786942972545672,0.052,LL,ns
20349,0.18407272436106228,0.037,HH,HH
20350,1.3399912237939429,0.001,HH,HH
20351,-0.0759346133429886,0.342,LH,ns
20352,1.8414997513209461,0.001,LL,LL
20353,0.056730818876473695,0.317,HH,ns
20354,-0.04824883676391066,0.469,LH,ns
20355,0.011799167927077615,0.212,LL,ns
20356,1.0962151825271937,0.028,HH,HH
20357,0.31676922895508725,0.092,LL,ns
20358,-0.03398502267302639,0.392,LH,ns
20359,0.8854691227634689,0.066,LL,ns
20360,0.07775016633454851,0.019,HH,HH
20361,1.5908571696767653,0.061,LL,ns
20362,0.00801332129306228,0.41,LL,ns
20363,0.0018805904125654414,0.473,HH,ns
20364,-0.004995900399532285,0.438,HL,ns
20365,-0.41398221837102483,0.123,LH,ns
20366,0.1466823858342602,0.243,LL,ns
20367,0.004439221037268761,0.497,HH,ns
20368,0.4251325009999562,0.043,HH,HH
20369,0.13811632532005194,0.12,HH,ns
20370,4.751904622248249,0.001,LL,LL
20371,0.7886172099220587,0.064,LL,ns
20372,2.176200947825975,0.034,LL,LL
20373,0.14481484705254738,0.069,LL,ns
20374,-0.004711602015952641,0.337,LH,ns
20375,0.7191668875644653,0.023,HH,HH
20376,3.1373404128719113,0.029,LL,LL
20377,0.45066178811492547,0.053,LL,ns
20378,-3.010065883900938e-05,0.472,HL,ns
20379,1.1488809004166973,0.071,LL,ns
20380,0.6305162500247741,0.013,HH,HH
20381,0.14530746589338422,0.035,LL,LL
20382,0.8165771315376071,0.024,LL,LL
20383,7.242826430246817,0.001,LL,LL
20384,-0.13212085164733728,0.265,HL,ns
20385,0.7039535963476734,0.004,HH,HH
20386,1.6313887228450157,0.033,LL,LL
20387,0.26864368214851153,0.021,HH,HH
20388,3.0318970278068966,0.004,LL,LL
20389,0.5001347073374164,0.041,HH,HH
20390,1.5793950126247573,0.001,HH,HH
20391,0.04081914954601229,0.438,LL,ns
20392,1.1297957325273353,0.023,LL,LL
20393,0.011591438541529869,0.289,HH,ns
20394,0.6116830848459935,0.041,LL,LL
20395,0.30157281928315616,0.15,LL,ns
20396,0.5886903946502702,0.136,HH,ns
20397,0.1362397616372836,0.001,LL,LL
20398,-0.0434820273318212,0.227,HL,ns
20399,0.6571446260925078,0.004,HH,HH
20400,0.2744419607981969,0.083,LL,ns
20401,-0.013691873464581499,0.413,HL,ns
20402,-0.0025394588205068552,0.406,HL,ns
20403,0.28942888925598936,0.066,HH,ns
20404,0.09708499170063552,0.117,LL,ns
20405,-0.20134077825128105,0.155,HL,ns
20406,0.09739456191388664,0.065,HH,ns
20407,-0.41408045775174873,0.003,LH,LH
20408,9.283551354514646,0.005,LL,LL
20409,2.538841209809949,0.001,HH,HH
20410,0.2904409030405687,0.097,LL,ns
20411,0.7221930728182,0.021,HH,HH
20412,0.36838826762236443,0.137,HH,ns
20413,0.06977475776802942,0.081,LL,ns
20414,0.08090702941296808,0.314,HH,ns
20415,-0.020156052678808264,0.329,LH,ns
20416,-0.022557887962169308,0.409,LH,ns
20417,-0.04901559012960827,0.157,LH,ns
20418,0.32354876269329935,0.06,HH,ns
20419,0.07848152488308953,0.056,LL,ns
20420,0.5626106144776775,0.17,LL,ns
20421,1.0281363325879447,0.002,HH,HH
20422,0.7730284018223732,0.029,LL,LL
20423,7.1362032723448365,0.005,LL,LL
20424,1.8404648197136022,0.014,LL,LL
20425,1.4894633472772993,0.035,LL,LL
20426,0.70200335982265,0.101,LL,ns
20427,1.661750963443767,0.005,HH,HH
20428,1.1924880343693942,0.084,LL,ns
20429,0.1587931431485069,0.194,LL,ns
20430,0.9435830568490425,0.055,LL,ns
20431,0.06443427710367419,0.251,HH,ns
20432,0.7601136285815563,0.076,LL,ns
20433,-0.4171971770330417,0.062,LH,ns
20434,-0.17169488355339754,0.317,LH,ns
20435,0.08996322269743956,0.286,LL,ns
20436,0.15864599129150556,0.171,LL,ns
20437,-0.04209907714245733,0.065,HL,ns
20438,0.08317401793346352,0.378,LL,ns
20439,0.06981138516556844,0.399,HH,ns
20440,-0.03327918657790161,0.48,LH,ns
20441,7.137747628349678,0.001,HH,HH
20442,1.192790216446872,0.019,LL,LL
20443,0.399355118782132,0.119,LL,ns
20444,0.901836371309073,0.042,LL,LL
20445,0.7401721835134412,0.044,LL,LL
20446,2.366949823816589,0.031,LL,LL
20447,0.005976554036948885,0.27,LL,ns
20448,1.8119061095257554,0.025,LL,LL
20449,-0.016535719110075578,0.306,HL,ns
20450,0.9470823495785244,0.022,LL,LL
20451,0.010550769652229513,0.283,LL,ns
20452,0.7411395394770965,0.038,HH,HH
20453,-0.07292454376779847,0.329,LH,ns
20454,0.7170315297920054,0.094,LL,ns
20455,0.040101376800994765,0.426,LL,ns
20456,0.012598545566307219,0.374,LL,ns
20457,1.0826047782259567,0.031,LL,LL
20458,0.6655058966420946,0.128,LL,ns
20459,-0.03474886936313814,0.153,HL,ns
20460,1.1108641810906874,0.007,LL,LL
20461,0.6275757295789719,0.101,LL,ns
20462,0.08236492820117716,0.292,LL,ns
20463,0.7516658640757484,0.122,LL,ns
20464,0.8262638557400608,0.045,LL,LL
20465,0.4454084411810962,0.102,LL,ns
20466,0.3563342281607407,0.061,LL,ns
20467,-0.0015321004253639743,0.452,HL,ns
20468,0.0179827879734964,0.243,LL,ns
20469,0.11763987577650951,0.101,LL,ns
20470,0.002525561144105426,0.462,HH,ns
20471,1.362997173159021,0.045,LL,LL
20472,1.313430389057563,0.003,HH,HH
20473,0.27066035362036855,0.216,LL,ns
20474,-0.016437360396796184,0.32,LH,ns
20475,0.5823893977609217,0.02,HH,HH
20476,0.3387320486391425,0.105,LL,ns
20477,0.5027794067250863,0.041,LL,LL
20478,0.14476443845183395,0.091,LL,ns
20479,3.2188583531902957,0.007,LL,LL
20480,2.9546688093960825,0.002,LL,LL
20481,2.9781615899650262,0.008,LL,LL
20482,0.07952448259346015,0.328,HH,ns
20483,0.0678900367504912,0.449,HH,ns
20484,0.20544184168717983,0.007,LL,LL
20485,0.0809941920296947,0.4,LL,ns
20486,0.1360862805330432,0.003,LL,LL
20487,8.126364038651671e-05,0.349,HH,ns
20488,1.1038775773187222,0.092,LL,ns
20489,0.15054030543405317,0.075,LL,ns
20490,-0.023878016625079122,0.494,LH,ns
20491,1.2147964756605107,0.055,LL,ns
20492,0.6656442661613662,0.018,LL,LL
20493,1.001644247605673,0.04,LL,LL
20494,2.5121789320271524,0.004,LL,LL
20495,1.6093437341767711,0.024,LL,LL
20496,2.0907471200042393,0.001,LL,LL
20497,0.34699209172984896,0.241,HH,ns
20498,0.07983711995514184,0.332,LL,ns
20499,-0.4562650595377317,0.001,HL,HL
20500,0.3857911880635677,0.013,LL,LL
20501,1.682031887631618,0.029,LL,LL
20502,0.5545997785557484,0.063,LL,ns
20503,0.2906293450579085,0.025,LL,LL
20504,-0.017749549662415914,0.263,LH,ns
20505,2.1881101366698954,0.001,HH,HH
20506,-0.15520606361100214,0.108,LH,ns
20507,0.03366779614086487,0.383,LL,ns
20508,2.073058502031908,0.001,HH,HH
20509,0.08729755161715128,0.393,HH,ns
20510,0.7604541052820336,0.182,LL,ns
20511,0.7981732325613005,0.073,LL,ns
20512,1.2282037227633735,0.02,LL,LL
20513,0.48959430990234976,0.001,HH,HH
20514,2.3080852876268416,0.04,LL,LL
20515,0.44751966489026346,0.008,HH,HH
20516,0.2895762432772267,0.006,LL,LL
20517,0.049419141442651617,0.379,HH,ns
20518,2.2362115578613664,0.013,LL,LL
20519,2.140378974955505,0.001,HH,HH
20520,0.018013874860395147,0.184,LL,ns
20521,2.170243978773576,0.036,LL,LL
20522,0.032130156145832395,0.438,HH,ns
20523,0.46265146305460925,0.031,LL,LL
20524,-0.03785776529489707,0.441,LH,ns
20525,0.6580868734887586,0.004,HH,HH
20526,0.2190733498345383,0.141,HH,ns
20527,0.7951699164714078,0.046,LL,LL
20528,0.5873634197555829,0.083,LL,ns
20529,2.041718643858361,0.012,LL,LL
20530,0.6397569388946304,0.006,HH,HH
20531,-0.12677482946092958,0.379,HL,ns
20532,1.4412370251951225,0.017,LL,LL
20533,-0.005187350870559637,0.266,HL,ns
20534,-0.15296568932422722,0.283,HL,ns
20535,0.28933927562331807,0.099,LL,ns
20536,4.664189993784207,0.002,LL,LL
20537,0.30147348095528875,0.002,LL,LL
20538,-0.1516384540171698,0.358,LH,ns
20539,0.23059221163782623,0.017,HH,HH
20540,-0.46196031972255597,0.089,HL,ns
20541,1.0752767033909014,0.003,LL,LL
20542,0.8552143111839768,0.088,LL,ns
20543,0.005932667241191215,0.082,LL,ns
20544,0.07492578179156363,0.358,LL,ns
20545,0.006599542527900662,0.475,HH,ns
20546,1.152248507229813,0.003,HH,HH
20547,-0.160677620732088,0.06,HL,ns
20548,-0.0005559684542710544,0.469,LH,ns
20549,-0.006810949253616288,0.053,HL,ns
20550,2.0695984776334777,0.001,HH,HH
20551,0.7241827959662305,0.001,HH,HH
20552,0.6944541008896526,0.032,LL,LL
20553,1.7658786499815204,0.001,HH,HH
20554,0.49041384258462806,0.01,LL,LL
20555,0.20416417939707468,0.325,HH,ns
20556,1.2204010748894707,0.049,LL,LL
20557,4.840708981275843,0.001,HH,HH
20558,0.078326334511506,0.369,LL,ns
20559,0.0017710305429521648,0.206,LL,ns
20560,0.075119191767886,0.43,HH,ns
20561,0.26466993240691417,0.231,HH,ns
20562,1.4343802041679001,0.001,LL,LL
20563,0.0139279272998148,0.44,LL,ns
20564,-0.3310153581609343,0.053,HL,ns
20565,-0.08509659449754425,0.368,HL,ns
20566,1.048532201545168,0.006,LL,LL
20567,1.283682203607556,0.008,LL,LL
20568,0.07998592775371963,0.4,HH,ns
20569,0.8398301065802325,0.062,LL,ns
20570,-0.21495682410355127,0.003,HL,HL
21001,0.8092955089152692,0.002,HH,HH
21002,0.1015104662994907,0.266,HH,ns
21003,0.03523824003951101,0.074,LL,ns
21004,-0.02092060254861494,0.151,LH,ns
21005,0.15354160893856178,0.283,HH,ns
21006,0.09643429210515982,0.112,LL,ns
21007,-0.01607065163209491,0.386,LH,ns
21008,0.005072599403966532,0.361,LL,ns
21009,0.16648775345085526,0.259,LL,ns
21010,0.43120342981579474,0.084,HH,ns
21011,0.08410503858129949,0.168,LL,ns
21012,0.16105571142622918,0.317,LL,ns
21013,1.2324422685444147,0.014,HH,HH
21014,-0.008301566923178003,0.062,HL,ns
21015,0.15896224656788946,0.315,HH,ns
21016,-0.01414645774154488,0.353,HL,ns
21017,0.6132029338704822,0.127,HH,ns
21018,-0.021009386287901954,0.484,LH,ns
21019,0.1555284856972591,0.216,HH,ns
21020,0.20829539696378135,0.151,HH,ns
21021,-0.3561734073020202,0.181,LH,ns
21022,0.03721868287722219,0.129,HH,ns
21023,0.16549200424298163,0.165,LL,ns
21024,0.7303267374394449,0.102,LL,ns
21025,0.20141158082505467,0.141,HH,ns
21026,0.3388764213037657,0.043,HH,HH
21027,0.004816295624505784,0.453,LL,ns
21028,0.10024991750150648,0.357,LL,ns
21029,0.6914205074901214,0.054,HH,ns
21030,0.07080631481337593,0.359,LL,ns
21031,0.14180968135299116,0.175,HH,ns
21032,0.2692844264590081,0.211,LL,ns
21033,0.10744472760106594,0.357,HH,ns
21034,0.6982238327487662,0.006,HH,HH
21035,0.8551375960670521,0.035,HH,HH
21036,-0.017531423886247913,0.298,LH,ns
21037,-0.01697805850920638,0.429,LH,ns
21038,0.2700721607118043,0.219,HH,ns
21039,0.006165331480566802,0.453,LL,ns
21040,0.23742011110880398,0.078,HH,ns
21041,0.7693792626859229,0.009,HH,HH
21042,0.0358737843209163,0.346,HH,ns
21043,0.24734926854294695,0.195,HH,ns
21044,0.05259079097672007,0.144,HH,ns
21045,0.00937689138050083,0.119,LL,ns
21046,0.34006903348215756,0.198,HH,ns
21047,-0.00024138206480002505,0.152,HL,ns
21048,0.5870826454888399,0.052,HH,ns
21049,0.34057210312025893,0.131,LL,ns
21050,0.19880657906958432,0.169,LL,ns
21051,0.0320126137418684,0.471,HH,ns
21052,0.7275462405185888,0.133,HH,ns
21053,0.010442112714906816,0.167,HH,ns
21054,0.4838585380359331,0.026,HH,HH
21055,-0.005879561245250118,0.422,HL,ns
21056,0.708391158789967,0.066,LL,ns
21057,0.04480930852342293,0.372,LL,ns
21058,0.16677967724953274,0.091,LL,ns
21059,0.3009625753568287,0.077,LL,ns
21060,0.21064865315193257,0.079,HH,ns
21061,-0.20823390336114528,0.112,LH,ns
21062,0.056366528073023225,0.301,LL,ns
21063,0.034014211929976744,0.308,LL,ns
21064,0.044690154552393044,0.222,LL,ns
21065,-0.0018924672227034125,0.486,LH,ns
21066,0.09128122627479628,0.144,LL,ns
21067,-0.01723692706947487,0.27,HL,ns
21068,0.20018227088644663,0.233,LL,ns
21069,0.06826484048948425,0.347,HH,ns
21070,0.4309462205729322,0.014,HH,HH
21071,0.30927548167151897,0.113,LL,ns
21072,0.43633708039775715,0.039,HH,HH
21073,0.03255990985831233,0.269,LL,ns
21074,0.7569294169013595,0.007,HH,HH
21075,0.47406463939255383,0.034,HH,HH
21076,0.1678619884616435,0.11,HH,ns
21077,0.027949066441680753,0.448,HH,ns
21078,-0.01663247355979162,0.416,HL,ns
21079,-0.05973366795825446,0.242,LH,ns
21080,0.011639589006652549,0.208,HH,ns
21081,0.17532634683115228,0.192,LL,ns
21082,0.19167462981478026,0.294,HH,ns
21083,-0.01835403855418193,0.029,LH,LH
21084,0.3278656949800014,0.226,HH,ns
21085,-0.01478320438248918,0.433,HL,ns
21086,0.18678843332765158,0.363,LL,ns
21087,0.0851093078356384,0.214,LL,ns
21088,0.06226852388036445,0.095,HH,ns
21089,-0.07766421365237125,0.275,HL,ns
21090,0.4862417565276412,0.023,HH,HH
21091,0.17634550847233127,0.221,LL,ns
21092,0.26993007322727813,0.109,HH,ns
21093,0.023845278618733413,0.46,LL,ns
21094,0.22338456576525037,0.053,HH,ns
21095,0.4686759091693723,0.105,HH,ns
21096,-0.14727854047428537,0.097,LH,ns
21097,0.46862040157466006,0.057,HH,ns
21098,-0.003378283800190382,0.113,LH,ns
21099,0.06860274349879739,0.262,HH,ns
21100,0.28136985883886995,0.165,LL,ns
21101,0.09569327167319616,0.197,HH,ns
21102,0.24913157665647934,0.199,HH,ns
21103,-0.03701004428598328,0.184,LH,ns
21104,0.8892021234115072,0.002,HH,HH
21105,-0.014280775237718937,0.416,LH,ns
21106,0.11518378188562939,0.217,HH,ns
21107,0.14730953191025992,0.25,HH,ns
21108,0.1571585519518525,0.046,HH,HH
21109,0.07072538888701062,0.098,LL,ns
21110,0.2270120839668999,0.098,HH,ns
21111,0.08843894774447328,0.107,LL,ns
21112,-0.006859015442789832,0.337,HL,ns
21113,0.27103649396835267,0.085,LL,ns
21114,-1.054028037945844,0.001,LH,LH
21115,0.02251408888227633,0.464,HH,ns
21116,0.476283475725989,0.146,LL,ns
21117,1.2934078807523106,0.031,HH,HH
21118,0.0890978546999234,0.199,HH,ns
21119,0.1118999411860746,0.323,HH,ns
21120,-0.00560886521312933,0.164,LH,ns
21121,-0.06794479586869931,0.28,LH,ns
21122,0.22291196030333904,0.061,HH,ns
21123,0.26658686174430396,0.33,LL,ns
21124,0.468437807266769,0.056,HH,ns
21125,0.3941940651998816,0.136,HH,ns
21126,0.18965076912793863,0.035,HH,HH
21127,0.07859195090937245,0.243,LL,ns
21128,0.9339082470874105,0.004,HH,HH
21129,0.5122120124329583,0.074,HH,ns
21130,0.018031343061312634,0.439,LL,ns
21131,0.5705988708806418,0.095,HH,ns
21132,0.6829177125174406,0.001,HH,HH
21133,0.43639640111498,0.255,LL,ns
21134,0.868576111415582,0.035,HH,HH
21135,0.03957760228919971,0.32,LL,ns
21136,0.620137617027993,0.006,HH,HH
21137,0.007136990556853236,0.46,LL,ns
21138,0.2826281792600082,0.078,HH,ns
21139,0.022043306654046618,0.185,LL,ns
21140,0.3814964746244002,0.079,HH,ns
21141,0.030465723190330595,0.248,LL,ns
21142,-0.04711428167746905,0.378,HL,ns
21143,0.6371036417679415,0.004,HH,HH
21144,0.11016822723580064,0.212,HH,ns
21145,-0.007694656654097433,0.44,HL,ns
21146,0.5314517121268152,0.086,HH,ns
21147,0.10996368146340722,0.375,HH,ns
21148,0.363842019888988,0.161,HH,ns
21149,0.5147139443173651,0.105,HH,ns
21150,0.10434438700209771,0.174,HH,ns
21151,0.1140185241329355,0.027,HH,HH
21152,0.1367245079666691,0.135,HH,ns
21153,0.7078178354094906,0.095,HH,ns
21154,0.20912621071500237,0.084,HH,ns
21155,0.905887892812315,0.026,LL,LL
21156,0.18139423344322056,0.042,HH,HH
21157,0.005850006636641124,0.303,LL,ns
21158,0.053321467815960644,0.168,HH,ns
21159,0.006750716305064104,0.497,HH,ns
21160,-0.03372684895445557,0.413,LH,ns
21161,0.7714948408100805,0.025,HH,HH
21162,-0.0541276530436376,0.221,HL,ns
21163,0.6166397569339931,0.038,HH,HH
21164,0.3803821086794079,0.015,HH,HH
21165,0.0804765589359665,0.251,HH,ns
21166,-0.001697549989477117,0.464,HL,ns
21167,0.07424139594371579,0.307,LL,ns
21168,-0.043810279813869646,0.183,LH,ns
21169,0.039524776795063936,0.413,HH,ns
21170,0.14848168688143046,0.216,HH,ns
21171,0.010090220176782665,0.452,HH,ns
21172,-0.006898030001631755,0.449,LH,ns
21173,0.40799479394788923,0.051,HH,ns
21174,0.6674835882030482,0.113,HH,ns
21175,0.0892383188682365,0.1,HH,ns
21176,0.018042204588000123,0.308,HH,ns
21177,0.8285496091141186,0.025,HH,HH
21178,0.5038082501420151,0.034,LL,LL
21179,0.32560450205698027,0.054,LL,ns
21180,0.289932415502156,0.001,HH,HH
21181,0.6048257264880242,0.009,HH,HH
21182,0.08671130932318591,0.127,HH,ns
21183,0.11945749065553266,0.228,LL,ns
21184,0.12306657644648038,0.111,LL,ns
21185,-0.020934853599950703,0.378,LH,ns
21186,0.21722429454838163,0.01,HH,HH
21187,0.8165580596559868,0.095,LL,ns
21188,0.01240083247623032,0.209,HH,ns
21189,0.12581842932679077,0.196,HH,ns
21190,0.12012377124347978,0.301,LL,ns
21191,0.12759836515143627,0.018,LL,LL
21192,0.3134521834633396,0.055,HH,ns
21193,0.26010646731645826,0.128,HH,ns
21194,-0.05456921764976715,0.26,HL,ns
21195,0.008958619803450609,0.444,HH,ns
21196,0.07720762089500056,0.314,LL,ns
21197,0.16904573558196606,0.11,LL,ns
21198,0.382104229055826,0.108,LL,ns
21199,0.11831204366224791,0.073,HH,ns
21200,0.08500804749802914,0.244,HH,ns
21201,0.08646163712848418,0.273,LL,ns
21202,0.03114688520959428,0.417,HH,ns
21203,0.33157183638659865,0.068,HH,ns
21204,0.2220222636161121,0.127,HH,ns
21205,0.7853317872110827,0.068,HH,ns
21206,0.09915464995233844,0.037,HH,HH
21207,0.17662105202454736,0.069,HH,ns
21208,0.06692268352289854,0.296,LL,ns
21209,0.0026033251494940305,0.373,HH,ns
21210,-0.1048662083082357,0.289,LH,ns
21211,0.42360558184705943,0.206,HH,ns
21212,0.1836056163657957,0.232,HH,ns
21213,-0.0012118393523549132,0.425,HL,ns
21214,1.5754336304887038,0.002,HH,HH
21215,-0.027020993023325262,0.29,HL,ns
21216,0.05436979997919598,0.115,HH,ns
21217,0.13474639004863978,0.137,HH,ns
22001,-0.04321384729726895,0.151,LH,ns
22002,0.4458045656611419,0.029,LL,LL
22003,1.3171690232021274,0.001,LL,LL
22004,0.16360901080611878,0.158,LL,ns
22005,-0.03338478778888108,0.39,HL,ns
22006,0.10737197041623911,0.194,LL,ns
22007,0.00017388669021606526,0.479,HH,ns
22008,-0.008625566750318931,0.213,HL,ns
22009,0.9190880300931222,0.003,LL,LL
22010,0.7534258184385615,0.052,LL,ns
22011,0.02467701175923934,0.223,LL,ns
22012,0.1495798390642734,0.335,HH,ns
22013,0.6702837354289162,0.023,LL,LL
22014,0.03236169548869555,0.46,LL,ns
22015,0.3247179522546903,0.081,LL,ns
22016,0.19242078000780852,0.185,HH,ns
22017,0.006633014269664689,0.101,HH,ns
22018,0.13252297011708972,0.203,LL,ns
23001,0.016206414930289213,0.461,LL,ns
23002,-0.12466029376759734,0.158,LH,ns
23003,0.006918999791604652,0.272,LL,ns
23004,0.8961139128204562,0.12,LL,ns
23005,-0.3430116099054005,0.297,LH,ns
23006,-0.1368442538233228,0.344,LH,ns
23007,0.14206782943110102,0.184,HH,ns
23008,-0.22997898506971307,0.023,LH,LH
23009,0.05537279605813359,0.332,HH,ns
23010,0.7336089471561343,0.065,LL,ns
23011,-0.19425862514880995,0.249,HL,ns
24001,-0.031084247455315395,0.317,HL,ns
24002,-0.022713443034170017,0.488,LH,ns
24003,0.02848989935325014,0.301,LL,ns
24004,1.8525513703357706,0.018,LL,LL
24005,-0.04081761218251761,0.287,HL,ns
24006,0.005712923413962481,0.315,LL,ns
24007,0.342812856116028,0.22,HH,ns
24008,-0.8572900750103553,0.003,HL,HL
24009,0.45305980823128467,0.197,LL,ns
24010,0.08104081064924074,0.256,LL,ns
24011,0.02416005132736485,0.011,LL,LL
24012,0.048623744547200615,0.279,LL,ns
24013,0.04734031545590498,0.394,HH,ns
24014,0.020637381874650394,0.392,LL,ns
24015,-0.1315597835848122,0.14,HL,ns
24016,1.4185372767570312,0.011,HH,HH
24017,0.27068967144994205,0.15,LL,ns
24018,0.020727169031888593,0.227,LL,ns
24019,1.7867011870738323,0.006,LL,LL
24020,0.20642111100887586,0.283,HH,ns
24021,-0.156938260536793,0.217,HL,ns
24022,-0.03495677224645119,0.267,HL,ns
24023,-0.0875473208962573,0.01,HL,HL
24024,0.12853871892004617,0.013,LL,LL
24025,0.015021288928151936,0.209,LL,ns
24026,0.08914000234442715,0.302,LL,ns
24027,0.5155238292518267,0.051,LL,ns
24028,-0.2405341786355489,0.318,LH,ns
24029,-0.0029017627363216976,0.495,LH,ns
24030,1.920172315104699,0.181,LL,ns
24031,2.3180035452923096,0.152,LL,ns
24032,-0.02228320193957664,0.34,HL,ns
24033,0.3796028724782423,0.221,LL,ns
24034,0.16772460322299654,0.082,HH,ns
24035,-0.30098138814673253,0.048,HL,HL
24036,-0.469211395793679,0.019,HL,HL
24037,0.026567291637586504,0.117,LL,ns
24038,0.009695306893483994,0.373,LL,ns
24039,0.01605494255413612,0.258,LL,ns
24040,0.6165461968810704,0.106,HH,ns
24041,-0.009192816520021815,0.388,LH,ns
24042,0.022915966954617534,0.407,LL,ns
24043,0.0393095659173586,0.351,LL,ns
24044,-0.023267591146583208,0.299,HL,ns
24045,-0.017880990665405976,0.364,HL,ns
24046,-0.004758390699649297,0.474,LH,ns
24047,-0.10244248995606856,0.358,LH,ns
24048,0.18260103222296992,0.324,HH,ns
24049,0.2622260901760459,0.096,LL,ns
24050,-0.37450013557838263,0.197,HL,ns
24051,0.09117733307230502,0.109,LL,ns
24052,0.2850859385637431,0.016,LL,LL
