CVEGEO,local_I,p_sim,quadrant,cluster
20243,0.1180828787846388,0.072,HH,ns
20244,-0.007967084921098535,0.358,HL,ns
20245,3.9707543783099064,0.041,LL,LL
20246,0.027237477236417822,0.355,LL,ns
20247,0.4204247148215032,0.001,LL,LL
20248,1.661935324049539,0.002,HH,HH
20249,-0.04495104575622415,0.305,HL,ns
20250,0.6017049056148545,0.042,LL,LL
20251,1.2419698878285745,0.003,LL,LL
20252,1.0965796877739533,0.001,LL,LL
20253,1.1181570194382138,0.027,LL,LL
20254,0.5640962727889359,0.01,LL,LL
20255,1.1517889158242718,0.002,LL,LL
20256,1.8552118402154778,0.003,LL,LL
20257,0.9260797159567964,0.005,LL,LL
20258,2.3498657353663175,0.001,LL,LL
20259,1.809694991319352,0.001,LL,LL
20260,0.7463163045492116,0.003,LL,LL
20261,0.6716508105380271,0.001,LL,LL
20262,0.39682167237166704,0.05,LL,ns
20263,0.178134492173644,0.061,LL,ns
20264,0.41018537075733064,0.139,LL,ns
20265,-0.40670471623036114,0.011,LH,LH
20266,0.7841567569830714,0.013,LL,LL
20267,0.5206540405126843,0.156,LL,ns
20268,0.7023046602351196,0.192,LL,ns
20269,1.0205501830256098,0.001,LL,LL
20270,0.07802703712294261,0.187,LL,ns
20271,0.736406875254004,0.03,LL,LL
20272,0.17607534318336898,0.306,LL,ns
20273,2.04290243546843,0.001,LL,LL
20274,2.0260887996582144,0.003,LL,LL
20275,0.68487941455753,0.003,LL,LL
20276,1.0108242659751328,0.078,LL,ns
20277,0.38610807172726463,0.003,LL,LL
20278,0.21753521653685495,0.06,HH,ns
20279,0.5859402525258851,0.009,LL,LL
20280,0.6679808795914982,0.001,LL,LL
20281,1.3549974583790638,0.005,LL,LL
20282,-0.5911401625323698,0.224,LH,ns
20283,0.20641633577350113,0.021,LL,LL
20284,0.09175819960348557,0.262,HH,ns
20285,0.0015943772611920505,0.445,HH,ns
20286,0.9053968016392435,0.049,LL,LL
20287,0.6473422891075761,0.002,LL,LL
20288,4.075918789321016,0.018,LL,LL
20289,0.25811336142777763,0.239,LL,ns
20290,0.8950681883614134,0.122,LL,ns
20291,0.4492161394012966,0.058,LL,ns
20292,2.431994115224354,0.035,LL,LL
20293,0.8747911605067772,0.011,HH,HH
20294,0.061474388673781855,0.333,HH,ns
20295,-0.003228109731340235,0.495,HL,ns
20296,1.3399938432784184,0.014,LL,LL
20297,1.1454471720296,0.003,LL,LL
20298,0.09598461395067032,0.286,HH,ns
20299,-0.03809962513517578,0.114,HL,ns
20300,-0.06033140227721525,0.26,HL,ns
20301,-0.032789470169929134,0.418,LH,ns
20302,0.029769244959422934,0.379,LL,ns
20303,-0.09780735371652975,0.121,HL,ns
20304,1.196604723808107,0.137,LL,ns
20305,1.8217901969950465,0.002,HH,HH
20306,0.8097554524230933,0.07,LL,ns
20307,0.14771212953754456,0.134,LL,ns
20308,1.68492139477471,0.001,HH,HH
20309,0.08712475016494374,0.321,HH,ns
20310,-0.241091441618499,0.204,HL,ns
20311,0.36649179634689016,0.1,LL,ns
20312,0.003326084209188116,0.443,HH,ns
20313,0.282297155945737,0.133,LL,ns
20314,0.15577061497024808,0.22,LL,ns
20315,0.08723990449861563,0.272,LL,ns
20316,1.1595520368156786,0.038,LL,LL
20317,1.4689188410193574,0.02,LL,LL
20318,-2.6953414413397547e-05,0.498,HL,ns
20319,2.1330792753134022,0.002,LL,LL
20320,2.007178011607466,0.004,LL,LL
20321,1.145745786079136,0.034,LL,LL
20322,0.1443790318998951,0.128,LL,ns
20323,1.6145631738802597,0.102,LL,ns
20324,-0.14175488680239023,0.292,HL,ns
20325,0.048107895833601,0.118,LL,ns
20326,1.1618347021702204,0.005,LL,LL
20327,0.19922158983007096,0.044,HH,HH
20328,0.04758110586051555,0.301,LL,ns
20329,0.747055447721789,0.004,LL,LL
20330,0.07082720300853261,0.146,LL,ns
20331,1.1201584799048985,0.004,LL,LL
20332,2.3617106168893858,0.004,LL,LL
20333,-0.043608330520715215,0.387,LH,ns
20334,-0.0056485504133075804,0.478,HL,ns
20335,0.6665839306012546,0.352,LL,ns
20336,0.8690484998450635,0.107,LL,ns
20337,0.09002416502561114,0.193,LL,ns
20338,0.5856852569224679,0.025,HH,HH
20339,0.5277727929362459,0.001,LL,LL
20340,0.31554277650290274,0.061,LL,ns
20341,4.84640013864857,0.019,LL,LL
20342,0.29768133320179824,0.006,HH,HH
20343,0.0689947809661293,0.055,HH,ns
20344,0.2203527623285401,0.202,LL,ns
20345,0.019898566906649776,0.427,LL,ns
20346,0.04497758187789326,0.09,LL,ns
20347,0.40062288251158984,0.008,LL,LL
20348,0.3821989539230296,0.019,LL,LL
20349,-0.016236487674764377,0.191,LH,ns
20350,1.325695629249223,0.002,HH,HH
20351,0.13973446478517085,0.323,LL,ns
20352,2.1240786332941717,0.002,LL,LL
20353,0.01766724847724954,0.447,LL,ns
20354,0.4105826201975722,0.242,LL,ns
20355,0.3138173213030076,0.058,LL,ns
20356,0.44104505217393847,0.093,HH,ns
20357,0.7219212536226831,0.071,LL,ns
20358,0.01239710989991782,0.488,LL,ns
20359,1.4308139618395255,0.018,LL,LL
20360,-0.06454416613773561,0.127,LH,ns
20361,2.088243888145874,0.035,LL,LL
20362,0.11321503259128901,0.338,LL,ns
20363,-0.01576930890685849,0.202,HL,ns
20364,-0.14372749422191777,0.159,HL,ns
20365,-0.14112316087447238,0.366,LH,ns
20366,0.5526211609400287,0.079,LL,ns
20367,0.07734770901318992,0.236,LL,ns
20368,0.03517458818352583,0.245,HH,ns
20369,-0.042001381483942286,0.27,LH,ns
20370,4.127903772993212,0.001,LL,LL
20371,1.339564897291093,0.021,LL,LL
20372,2.5335442558450096,0.008,LL,LL
20373,0.5974546505895251,0.026,LL,LL
20374,0.1126388595944525,0.269,LL,ns
20375,0.6821204569559883,0.016,HH,HH
20376,3.2025671826553292,0.022,LL,LL
20377,0.8169046519337031,0.009,LL,LL
20378,0.09049690415186547,0.24,LL,ns
20379,1.42357435428948,0.077,LL,ns
20380,0.09581525669287132,0.171,HH,ns
20381,0.6146818656222259,0.02,LL,LL
20382,1.334765402816741,0.002,LL,LL
20383,5.791309653542315,0.001,LL,LL
20384,-0.04152055604210315,0.14,HL,ns
20385,1.1761290604344474,0.008,HH,HH
20386,2.1293325118081565,0.004,LL,LL
20387,0.025163720609686864,0.1,HH,ns
20388,2.159670454606576,0.006,LL,LL
20389,-0.012777275232240284,0.181,LH,ns
20390,2.2052668287724315,0.001,HH,HH
20391,0.36616006064278167,0.232,LL,ns
20392,1.523895210777037,0.003,LL,LL
20393,0.024614487294292685,0.429,LL,ns
20394,0.9713792239841623,0.005,LL,LL
20395,0.6238027875842517,0.084,LL,ns
20396,0.09427796480776138,0.351,HH,ns
20397,0.0985410449019421,0.001,LL,LL
20398,0.07979900148281585,0.069,LL,ns
20399,0.924747764119847,0.001,HH,HH
20400,0.5415991208227683,0.059,LL,ns
20401,-0.073670512184384,0.297,HL,ns
20402,0.16040085859657435,0.192,LL,ns
20403,0.20482768336999382,0.043,HH,HH
20404,0.4262200032672989,0.065,LL,ns
20405,-0.019049150427494853,0.044,HL,HL
20406,-0.02183479527330093,0.268,LH,ns
20407,-0.5348768619020278,0.013,LH,LH
20408,6.812252311524951,0.002,LL,LL
20409,1.621711484568866,0.013,HH,HH
20410,0.5990818577687406,0.039,LL,LL
20411,0.0644730324470894,0.131,HH,ns
20412,0.006729934433404946,0.459,HH,ns
20413,-0.07051363942428508,0.077,HL,ns
20414,8.451372103411544e-05,0.482,LL,ns
20415,0.13077753551494384,0.258,LL,ns
20416,0.1291618221958026,0.294,LL,ns
20417,-0.09912344662191479,0.245,LH,ns
20418,0.0715812559639933,0.329,HH,ns
20419,0.5132807916723278,0.008,LL,LL
20420,0.9493625289636699,0.076,LL,ns
20421,0.4594203557822662,0.018,HH,HH
20422,1.159130755965181,0.015,LL,LL
20423,5.88501236913685,0.001,LL,LL
20424,2.305334574944792,0.001,LL,LL
20425,1.9920108922542445,0.017,LL,LL
20426,1.1913278070039928,0.024,LL,LL
20427,0.8283588255432208,0.043,HH,HH
20428,1.5724821261057096,0.08,LL,ns
20429,0.5412558018742446,0.159,LL,ns
20430,1.521566386678081,0.019,LL,LL
20431,0.016499530402452275,0.382,LL,ns
20432,1.3088722092882776,0.044,LL,LL
20433,-0.1966959898301919,0.348,LH,ns
20434,0.16866727678445817,0.363,LL,ns
20435,0.4325722553444098,0.099,LL,ns
20436,0.5543421861593646,0.052,LL,ns
20437,0.2649674681561343,0.021,LL,LL
20438,0.526436774934285,0.14,LL,ns
20439,-0.040079367763969344,0.417,HL,ns
20440,0.191985425902294,0.351,LL,ns
20441,4.936367158437723,0.002,HH,HH
20442,1.7418979600362992,0.003,LL,LL
20443,0.8531510355335369,0.078,LL,ns
20444,1.4325999154225115,0.028,LL,LL
20445,1.3159840111488934,0.01,LL,LL
20446,2.4952305528949483,0.027,LL,LL
20447,0.15695326988643973,0.094,LL,ns
20448,2.2773414528526126,0.003,LL,LL
20449,0.14985351009315856,0.074,LL,ns
20450,1.4556522648055135,0.003,LL,LL
20451,0.24144681925137562,0.11,LL,ns
20452,0.21262746874482644,0.159,HH,ns
20453,-0.1844466389942354,0.3,LH,ns
20454,1.1301731553073682,0.043,LL,LL
20455,0.22536141291625708,0.307,LL,ns
20456,0.10511927086361726,0.281,LL,ns
20457,1.5462356712574863,0.004,LL,LL
20458,1.1366146675262914,0.055,LL,ns
20459,0.14799413842374098,0.055,LL,ns
20460,1.6079610210848672,0.001,LL,LL
20461,1.0199367063558842,0.077,LL,ns
20462,0.1982072907450762,0.206,LL,ns
20463,1.007781809190266,0.078,LL,ns
20464,1.320514136757585,0.007,LL,LL
20465,0.7312308305746754,0.064,LL,ns
20466,0.6840483601692423,0.009,LL,LL
20467,0.030031424568787594,0.18,LL,ns
20468,0.10679675978360104,0.241,LL,ns
20469,0.23369185915763044,0.024,LL,LL
20470,0.0876556166743528,0.263,LL,ns
20471,1.9226749969100827,0.012,LL,LL
20472,0.4881987993637247,0.036,HH,HH
20473,0.8269526395872007,0.042,LL,LL
20474,0.02818449571562098,0.42,LL,ns
20475,0.1532811238189463,0.243,HH,ns
20476,0.5970724530877383,0.067,LL,ns
20477,0.9522731878106137,0.007,LL,LL
20478,0.5048763364133121,0.044,LL,LL
20479,3.3635377595872593,0.002,LL,LL
20480,2.821898853751465,0.002,LL,LL
20481,3.077830296920459,0.002,LL,LL
20482,-0.13472741054719714,0.221,HL,ns
20483,-0.12397653860925549,0.291,HL,ns
20484,0.7899271601925985,0.001,LL,LL
20485,0.3874427362110487,0.251,LL,ns
20486,0.4034871016417473,0.001,LL,LL
20487,0.026941138426872315,0.427,LL,ns
20488,1.7333178230226618,0.048,LL,LL
20489,0.5582517800973349,0.039,LL,LL
20490,0.26019458648162336,0.36,LL,ns
20491,1.7148166391039443,0.03,LL,LL
20492,1.1453315291349389,0.001,LL,LL
20493,1.5053130415274165,0.021,LL,LL
20494,2.55953756942966,0.005,LL,LL
20495,1.8853114948630152,0.007,LL,LL
20496,2.2965792374007843,0.001,LL,LL
20497,-0.04625717424889983,0.425,HL,ns
20498,0.2718978468013112,0.19,LL,ns
20499,0.6483749037844423,0.001,LL,LL
20500,0.8600978858440189,0.001,LL,LL
20501,2.0598079209539994,0.007,LL,LL
20502,0.9297980512718437,0.012,LL,LL
20503,0.9210948203031168,0.002,LL,LL
20504,0.0072340616774938405,0.482,LL,ns
20505,1.1428183039975321,0.003,HH,HH
20506,-0.09333261883600912,0.396,LH,ns
20507,0.199252233187965,0.258,LL,ns
20508,1.038860005702982,0.002,HH,HH
20509,0.003381993154087728,0.476,LL,ns
20510,1.2933188273987604,0.116,LL,ns
20511,1.1229886309731516,0.024,LL,LL
20512,1.7596686674459783,0.003,LL,LL
20513,0.013464737036880385,0.004,HH,HH
20514,2.788375336688965,0.008,LL,LL
20515,0.4128642953307644,0.1,HH,ns
20516,0.9020230567106022,0.002,LL,LL
20517,0.009645891091942718,0.328,LL,ns
20518,2.6316618545288923,0.006,LL,LL
20519,0.926674980252373,0.003,HH,HH
20520,0.2609019701693073,0.067,LL,ns
20521,2.5145529766716854,0.027,LL,LL
20522,0.05990090004238509,0.191,LL,ns
20523,0.8338819256834764,0.004,LL,LL
20524,0.19951304343115323,0.319,LL,ns
20525,0.23664677258728925,0.086,HH,ns
20526,0.014733039493059933,0.385,HH,ns
20527,1.2415192966125923,0.029,LL,LL
20528,0.9837000109737645,0.045,LL,LL
20529,2.1754344645706634,0.002,LL,LL
20530,0.1762493924188394,0.1,HH,ns
20531,-0.19467613711184759,0.232,HL,ns
20532,1.7234974274435928,0.003,LL,LL
20533,0.17225320175494405,0.211,LL,ns
20534,-0.06825094062373856,0.175,HL,ns
20535,0.6367878653437701,0.06,LL,ns
20536,4.068199630719302,0.001,LL,LL
20537,0.6605462104947619,0.001,LL,LL
20538,-0.0739552910183769,0.459,LH,ns
20539,0.03916506955721889,0.119,HH,ns
20540,-0.42045188478668477,0.024,HL,HL
20541,1.581109060147245,0.002,LL,LL
20542,1.149224917484396,0.077,LL,ns
20543,0.356089698108371,0.045,LL,LL
20544,0.46472364765486907,0.1,LL,ns
20545,-0.25620163569184545,0.188,HL,ns
20546,0.4584664137233157,0.04,HH,HH
20547,0.1890925594385335,0.034,LL,LL
20548,0.09558383846807415,0.197,LL,ns
20549,0.2722600143870665,0.003,LL,LL
20550,1.0142281538131714,0.025,HH,HH
20551,0.3936866944775259,0.086,HH,ns
20552,1.2968074469820858,0.014,LL,LL
20553,1.1988559439871016,0.006,HH,HH
20554,1.0596974311709404,0.001,LL,LL
20555,0.07978481529742083,0.352,HH,ns
20556,1.759517792339137,0.018,LL,LL
20557,3.0517091643841296,0.003,HH,HH
20558,0.4507535052030146,0.187,LL,ns
20559,0.073563609418632,0.106,LL,ns
20560,-0.08588080305928047,0.255,HL,ns
20561,-0.005833867608194625,0.457,HL,ns
20562,2.008102699706645,0.001,LL,LL
20563,0.16373161366955244,0.283,LL,ns
20564,0.11340025323132781,0.019,LL,LL
20565,-0.1627330123831966,0.37,HL,ns
20566,1.5575966444402984,0.001,LL,LL
20567,1.6286833408760335,0.001,LL,LL
20568,0.048614218932353154,0.358,HH,ns
20569,1.2351648653644276,0.023,LL,LL
20570,-0.319593456576597,0.002,HL,HL
21001,1.326217345159993,0.001,HH,HH
21002,0.06717296458778182,0.094,HH,ns
21003,0.010726836067918544,0.01,LL,LL
21004,0.2817155149879315,0.046,HH,HH
21005,0.0035650105947687143,0.479,HH,ns
21006,0.21904939581566923,0.04,LL,LL
21007,0.031980840189774276,0.408,LL,ns
21008,0.003444564822435677,0.304,HH,ns
21009,0.33120731778902657,0.217,LL,ns
21010,0.3895638776160295,0.132,HH,ns
21011,0.3845129034524662,0.13,LL,ns
21012,0.045048381757863805,0.448,LL,ns
21013,1.3696487356097198,0.006,HH,HH
21014,0.34880893139312985,0.019,LL,LL
21015,2.1702053770693523,0.005,HH,HH
21016,-0.00997082925535602,0.448,LH,ns
21017,0.46163179544279215,0.208,HH,ns
21018,0.04688984209583621,0.439,LL,ns
21019,0.18454233614620486,0.344,HH,ns
21020,0.05185571330740715,0.269,HH,ns
21021,-0.7155963001686707,0.127,LH,ns
21022,0.006054273035270971,0.231,HH,ns
21023,0.0552416676632332,0.382,LL,ns
21024,0.9197412121311886,0.068,LL,ns
21025,0.03379737935215045,0.299,HH,ns
21026,0.35620448804624666,0.022,HH,HH
21027,0.15398742936386264,0.26,LL,ns
21028,0.543694559845693,0.132,LL,ns
21029,0.08392973368444058,0.286,HH,ns
21030,0.44598817753142245,0.132,LL,ns
21031,0.0012866354490495158,0.483,HH,ns
21032,0.5991205450092292,0.097,LL,ns
21033,0.02606524688723751,0.436,HH,ns
21034,1.8034932259595624,0.001,HH,HH
21035,0.51028570809528,0.108,HH,ns
21036,0.047974605678320244,0.321,LL,ns
21037,0.09002449600753755,0.353,LL,ns
21038,0.4351068543979894,0.119,HH,ns
21039,0.13963880627292374,0.318,LL,ns
21040,0.5389118173248278,0.001,HH,HH
21041,2.9722903101186584,0.001,HH,HH
21042,0.013912862007130723,0.455,LL,ns
21043,0.01840770815239279,0.477,HH,ns
21044,0.09183799296662251,0.154,HH,ns
21045,-0.08679197178341923,0.217,HL,ns
21046,0.23126093127435024,0.179,HH,ns
21047,0.023932875925166717,0.107,LL,ns
21048,0.7478208495325641,0.002,HH,HH
21049,0.19094090258520852,0.329,LL,ns
21050,0.27532562550668616,0.161,LL,ns
21051,0.03142167824117957,0.447,HH,ns
21052,0.11213584146186646,0.38,HH,ns
21053,0.24260887706798592,0.123,HH,ns
21054,0.4406009743067049,0.043,HH,HH
21055,0.03360484521620287,0.28,LL,ns
21056,1.0297095210579232,0.042,LL,LL
21057,0.052130643564532425,0.434,LL,ns
21058,0.2618811916051378,0.059,LL,ns
21059,0.46171116890866654,0.071,LL,ns
21060,-0.062268712670753026,0.035,LH,LH
21061,-0.19347139053808032,0.202,LH,ns
21062,0.169277349620494,0.265,LL,ns
21063,0.006068725215496533,0.482,HH,ns
21064,0.05464641000161282,0.351,LL,ns
21065,-0.013530972514292985,0.295,LH,ns
21066,0.32164897038724055,0.07,LL,ns
21067,-0.004468498115019802,0.448,HL,ns
21068,0.5889709531487441,0.083,LL,ns
21069,0.012446029254559185,0.45,HH,ns
21070,0.07129456673497386,0.241,HH,ns
21071,0.06727635660232825,0.131,LL,ns
21072,0.011084184238645541,0.475,HH,ns
21073,0.13402073955399757,0.199,LL,ns
21074,1.6465191361336604,0.003,HH,HH
21075,0.20081954139937108,0.072,HH,ns
21076,0.1828232449984483,0.12,HH,ns
21077,0.04788110582272922,0.236,LL,ns
21078,0.02375440020330838,0.254,LL,ns
21079,-0.033930468805181774,0.406,LH,ns
21080,0.009391982791095566,0.461,LL,ns
21081,0.4532515794668164,0.091,LL,ns
21082,0.00950356107568422,0.486,HH,ns
21083,-0.0831711246871997,0.107,LH,ns
21084,-0.03450791832861252,0.397,HL,ns
21085,-0.15828851821751133,0.296,HL,ns
21086,0.24756607958782886,0.344,LL,ns
21087,0.21683361928349237,0.154,LL,ns
21088,-0.036792863475611094,0.354,LH,ns
21089,-0.014859973034756028,0.087,HL,ns
21090,1.1547348914570867,0.001,HH,HH
21091,0.09506921418171403,0.39,LL,ns
21092,0.0821093682893486,0.139,HH,ns
21093,-0.0637171480672065,0.469,LH,ns
21094,0.301581038894796,0.136,HH,ns
21095,0.070176322415123,0.349,HH,ns
21096,-0.13898244970632653,0.046,LH,LH
21097,0.09719505246015635,0.048,HH,HH
21098,-0.03281198722673362,0.317,LH,ns
21099,0.11445739513230736,0.147,HH,ns
21100,0.24073235860414538,0.295,LL,ns
21101,-0.03280151800161962,0.336,LH,ns
21102,0.108814562772017,0.313,HH,ns
21103,-0.11280162722247425,0.114,LH,ns
21104,0.9898997198337502,0.004,HH,HH
21105,-0.059420710076221836,0.35,LH,ns
21106,0.5266378475027641,0.001,HH,HH
21107,-0.014590955907459385,0.367,HL,ns
21108,0.3647677920202789,0.034,HH,HH
21109,0.1732661209699721,0.1,LL,ns
21110,0.6874865714325172,0.018,HH,HH
21111,0.1764838588188197,0.133,LL,ns
21112,0.03294157985292853,0.194,LL,ns
21113,0.443442304372731,0.034,LL,LL
21114,2.6214656563523153,0.001,HH,HH
21115,0.28407335173072373,0.144,HH,ns
21116,0.6075329296223018,0.096,LL,ns
21117,1.4320251783615088,0.036,HH,HH
21118,0.25577875289834945,0.043,HH,HH
21119,1.737770464827641,0.004,HH,HH
21120,-0.21331994817325017,0.067,LH,ns
21121,-0.1577830300067921,0.28,LH,ns
21122,0.26743544897748384,0.014,HH,HH
21123,0.8690712933768927,0.155,LL,ns
21124,0.4665917379273972,0.027,HH,HH
21125,0.5084714943020892,0.066,HH,ns
21126,0.0048916579094961,0.007,HH,HH
21127,0.2830563889793397,0.144,LL,ns
21128,0.9725664392577105,0.011,HH,HH
21129,0.31312022270293677,0.192,HH,ns
21130,-0.05947863563271924,0.387,LH,ns
21131,0.10196471220517887,0.312,HH,ns
21132,1.9421261695895013,0.001,HH,HH
21133,0.849823192647832,0.206,LL,ns
21134,0.9730391294304344,0.023,HH,HH
21135,0.16641295307197373,0.317,LL,ns
21136,1.0766348001899295,0.006,HH,HH
21137,-0.03751036068770175,0.395,LH,ns
21138,0.21646993657745575,0.038,HH,HH
21139,0.21192001952906744,0.112,LL,ns
21140,2.2658508138215807,0.001,HH,HH
21141,0.2145936845207301,0.114,LL,ns
21142,-0.015050678977711588,0.472,HL,ns
21143,1.1603946517562829,0.001,HH,HH
21144,0.43737715722407106,0.061,HH,ns
21145,0.023847567573874566,0.212,LL,ns
21146,0.07127249092857252,0.338,HH,ns
21147,0.0028141848733356767,0.494,HH,ns
21148,0.40977781493747284,0.094,HH,ns
21149,0.6504172886402959,0.065,HH,ns
21150,0.01102524646152583,0.037,HH,HH
21151,-0.08176374228366094,0.031,LH,LH
21152,0.1269846044203884,0.066,HH,ns
21153,0.46436291887076697,0.215,HH,ns
21154,0.7614510911777971,0.029,HH,HH
21155,1.0060444099291441,0.008,LL,LL
21156,0.4563444115691888,0.115,HH,ns
21157,0.011074435117348113,0.2,LL,ns
21158,-0.04740503379377614,0.263,LH,ns
21159,0.016396582328516474,0.148,HH,ns
21160,-0.04707246701946062,0.444,LH,ns
21161,0.8602988398017779,0.016,HH,HH
21162,0.13512198512345427,0.094,LL,ns
21163,1.2496155015029846,0.001,HH,HH
21164,0.772587477108232,0.018,HH,HH
21165,-0.04303491525566407,0.405,LH,ns
21166,-0.014124966616026014,0.361,HL,ns
21167,0.15469564468277097,0.308,LL,ns
21168,-0.06193829193565909,0.238,LH,ns
21169,-0.07455308166794017,0.304,HL,ns
21170,0.3438295111529392,0.106,HH,ns
21171,-0.00880935220545904,0.451,LH,ns
21172,0.014647117972081476,0.346,LL,ns
21173,0.14815833996747246,0.117,HH,ns
21174,0.6824359602867419,0.168,HH,ns
21175,0.07273514089895856,0.109,HH,ns
21176,-0.0129156698686113,0.294,LH,ns
21177,0.8471667257009488,0.041,HH,HH
21178,0.5333539160849686,0.031,LL,LL
21179,0.28398435933119737,0.046,LL,LL
21180,0.6079772875400594,0.001,HH,HH
21181,0.7263394952490637,0.002,HH,HH
21182,-0.02370816945220496,0.191,LH,ns
21183,0.1701258479918926,0.185,LL,ns
21184,0.39554139406440725,0.104,LL,ns
21185,-0.005119824769839199,0.473,LH,ns
21186,0.2017304737868943,0.044,HH,HH
21187,0.8863898286779327,0.13,LL,ns
21188,-0.03172588536886662,0.181,LH,ns
21189,0.15218092182464607,0.192,HH,ns
21190,0.4093809313752709,0.162,LL,ns
21191,0.3036454700142897,0.002,LL,LL
21192,-0.0030105596149299307,0.232,LH,ns
21193,0.21514159851773762,0.042,HH,HH
21194,-0.06789334585663336,0.294,HL,ns
21195,-3.7671057332041355e-05,0.488,LH,ns
21196,0.20921311252948335,0.281,LL,ns
21197,0.013590982555642556,0.121,LL,ns
21198,0.782245982363858,0.049,LL,LL
21199,0.17040882896800424,0.018,HH,HH
21200,-0.04000186023188111,0.333,LH,ns
21201,0.3070444763796025,0.132,LL,ns
21202,-0.036217243138059685,0.265,HL,ns
21203,0.15657824301705542,0.07,HH,ns
21204,0.01757725509383352,0.266,HH,ns
21205,0.9674448651650264,0.024,HH,HH
21206,-0.01042164997198414,0.303,LH,ns
21207,0.11104830202620347,0.185,HH,ns
21208,-0.004907311943522061,0.396,HL,ns
21209,-0.008832432422846596,0.416,LH,ns
21210,0.16434161701939312,0.285,LL,ns
21211,0.36329383231668677,0.229,HH,ns
21212,0.09683379797553854,0.285,HH,ns
21213,0.03243282097847251,0.376,LL,ns
21214,1.293660611761857,0.006,HH,HH
21215,0.0774316846378614,0.142,LL,ns
21216,-0.04626892737763923,0.352,LH,ns
21217,-0.009433852871638355,0.281,LH,ns
22001,0.1633984502945053,0.022,HH,HH
22002,0.3776169846242701,0.038,LL,LL
22003,1.088065611806047,0.001,LL,LL
22004,0.044970957880129156,0.218,LL,ns
22005,0.37018123569860945,0.139,HH,ns
22006,0.5318115351875157,0.033,HH,HH
22007,0.11338619561219503,0.255,HH,ns
22008,0.21843669279594213,0.024,HH,HH
22009,0.536695255951965,0.005,LL,LL
22010,0.7539703793162035,0.04,LL,LL
22011,0.7990098681972596,0.025,HH,HH
22012,1.2729029022370026,0.013,HH,HH
22013,0.5100931010589922,0.03,LL,LL
22014,1.467672001808297,0.005,HH,HH
22015,0.29542443028724663,0.135,LL,ns
22016,1.240152372748342,0.036,HH,HH
22017,0.5622676569294787,0.005,HH,HH
22018,0.007703044550546045,0.459,LL,ns
23001,0.2874201256550666,0.035,HH,HH
23002,0.08887127236232141,0.174,HH,ns
23003,0.38830484903587537,0.04,HH,HH
23004,0.25152970283780446,0.197,LL,ns
23005,1.209986912722849,0.103,HH,ns
23006,-0.07299851902162428,0.356,LH,ns
23007,0.7140846804054475,0.001,HH,HH
23008,1.5630239202888607,0.002,HH,HH
23009,1.0924399862911296,0.012,HH,HH
23010,0.2000928592946159,0.206,LL,ns
23011,1.3937301979977508,0.004,HH,HH
24001,0.23231678677410536,0.034,HH,HH
24002,-0.15546936588097554,0.319,LH,ns
24003,-0.0011405365462240093,0.473,LH,ns
24004,0.8689663018761026,0.091,LL,ns
24005,-0.02704808636426508,0.432,HL,ns
24006,0.04281978621755874,0.288,LL,ns
24007,0.3851030478388496,0.198,HH,ns
24008,-0.7750029617070683,0.002,HL,HL
24009,-0.22021531737895492,0.355,LH,ns
24010,0.01858863314784841,0.409,LL,ns
24011,-0.2882694980541713,0.046,HL,HL
24012,0.05942004734581064,0.306,LL,ns
24013,0.14984948395286218,0.37,HH,ns
24014,0.026465090351305096,0.434,LL,ns
24015,-0.14497055430723224,0.172,HL,ns
24016,2.0777250300313095,0.006,HH,HH
24017,0.23118614869765644,0.172,LL,ns
24018,0.01776182695043534,0.324,LL,ns
24019,1.6239849331488543,0.012,LL,LL
24020,0.2591782315677032,0.36,HH,ns
24021,0.6071534189788713,0.067,HH,ns
24022,0.10503492684387435,0.107,HH,ns
24023,-0.05180693160223744,0.018,HL,HL
24024,-0.22429491674129615,0.03,HL,HL
24025,-0.031434154999049224,0.297,HL,ns
24026,0.1109148595972306,0.359,LL,ns
24027,0.42636976439822094,0.068,LL,ns
24028,1.0229679469338424,0.036,HH,HH
24029,-0.00404194759466653,0.473,LH,ns
24030,0.4789597287682797,0.405,LL,ns
24031,1.5977247708532345,0.197,LL,ns
24032,0.1569249120862322,0.157,HH,ns
24033,0.25442821395375204,0.333,LL,ns
24034,0.16187348466628623,0.043,HH,HH
24035,0.011383773968129762,0.498,HH,ns
24036,-0.30959061385380093,0.049,HL,HL
24037,-0.1428025692812512,0.085,HL,ns
24038,0.0058406946331043645,0.468,LL,ns
24039,0.040991413204470556,0.254,LL,ns
24040,1.1201029042474584,0.021,HH,HH
24041,-0.039571892344390444,0.213,LH,ns
24042,0.026861585630833604,0.405,LL,ns
24043,-0.09340749871491301,0.282,LH,ns
24044,-0.015208587060619996,0.286,HL,ns
24045,-0.010551980211937576,0.462,HL,ns
24046,0.13876847495356864,0.003,HH,HH
24047,-0.16999072489321265,0.283,LH,ns
24048,0.139552553912185,0.239,HH,ns
24049,0.0828839487972527,0.254,LL,ns
24050,1.019836368274618,0.057,HH,ns
24051,-0.018969801882047704,0.296,LH,ns
24052,0.20401703960064616,0.053,LL,ns
24053,-0.03320989522778053,0.264,HL,ns
24054,0.18829106743838936,0.199,LL,ns
24055,0.05453487035222569,0.259,LL,ns
24056,-0.023519916034640445,0.12,LH,ns
24057,0.031362165019702286,0.321,LL,ns
24058,5.79614728896603e-05,0.495,LL,ns
