CVEGEO,long,lat
09009,-99.04931038455383,19.141770559634267
09010,-99.24681199611916,19.33617265134293
09014,-99.16112696318645,19.380639495376897
09011,-99.00281395864363,19.276995479469413
09006,-99.09432211777855,19.396908972317696
09002,-99.182099241413,19.485325669595877
09012,-99.20621299505879,19.19833518131862
09004,-99.3109226681638,19.324318596324723
09016,-99.20457583990448,19.428065760996585
10009,-106.067214874451,25.996311526508638
10017,-105.67668388568048,26.48186864162189
10036,-103.62547490306643,26.34495960786529
10021,-104.082315591102,24.78598304001138
10034,-106.7119848029155,24.946753127333192
10024,-104.56161465477841,25.19529959283614
10012,-103.6858255546767,25.47764115657539
10039,-105.03802201748805,24.846690923207756
10018,-105.21584143106696,25.549020006725733
10011,-104.995527969758,25.726222129362807
10005,-104.84369216993464,23.970478701984486
10010,-104.81707459128208,26.090334136051727
10030,-104.39823605594714,25.621894862066107
10029,-104.30647690181092,25.376098327048663
10023,-105.31558473406182,23.412738820316843
10033,-104.14962205551768,23.436879292556217
10016,-104.21110566216376,23.813856441779926
10003,-104.78373262750345,25.03397162253639
10004,-103.70027859164537,24.694801573160014
10006,-103.21206985749525,24.761509132333327
10025,-105.67243810374843,26.18411068776952
10008,-104.07326901470226,24.412670496975498
10027,-102.71802773643567,24.647522115073798
10001,-104.93587712289919,24.51111188791123
10035,-106.06161607178032,25.45024006209458
10014,-104.55067913201655,23.002110242544966
10022,-104.02193879142574,24.00355144093259
10038,-103.95104561959971,23.73333617029021
10037,-106.58973482549831,25.2567585981046
10019,-105.93641937767843,24.70144504139789
10028,-104.47039214561121,24.807349360364263
10026,-105.7424419799482,24.230368404927233
10015,-104.07767693356494,25.247094224728468
10031,-103.41376965264398,24.497756501090446
10007,-103.49062299640751,25.727973132328962
10020,-104.35403281509568,24.494853598863223
10032,-105.69041258663076,24.984152945876353
10013,-104.13131953375184,26.145994236987526
10002,-106.45109856855915,25.07271799446494
11044,-100.99226159182045,20.541629251137696
11017,-101.36831253150051,20.69981028967915
11037,-101.437775378564,20.963112087516745
11010,-100.383589855476,20.216997662049867
11031,-101.78851131000312,20.91912083149855
11015,-101.2373207154434,21.018451032254617
11034,-100.07189389320037,21.15067444491231
11036,-100.99035622992135,20.158230274027407
11030,-101.23369067000888,21.5031967464703
11026,-101.59512025335104,20.82578646763843
11009,-100.79111458172096,20.741269297920837
11016,-101.49899569243179,20.367362314787915
11024,-101.3612505283806,20.549924317548832
11029,-100.84640561264055,21.4421625212441
11011,-100.93826724754598,20.42884422664426
11027,-101.16508792041864,20.62510693223943
11025,-101.92855469414091,20.927512414973286
11003,-100.73771930227174,20.92524734094314
11004,-100.57351202946882,20.42183821549378
11005,-100.62172770375027,20.57550868482631
11043,-100.2146020740725,21.365953905129313
11022,-101.47298869221746,21.579567104374
11014,-100.93476914934205,21.147013557777974
11045,-99.97851340074529,21.35675632373367
11001,-101.53600369506998,20.53322778930446
11033,-100.47624152798625,21.399365028326805
11006,-99.80443642770645,21.26519603708245
11002,-100.75195906846048,20.052463817459724
11012,-101.66800128491414,20.61522304337981
11013,-100.35962621247563,21.141600294916664
