CVEGEO,water_availability,economic_output,n_industy,distance_ciit,dist_to_border_km,dist_min_ports,highways,dist_min_km,gen_min_km,rails,pv_mean_annual_kwh,wind_mean,rainfall,crime
28043,10.753596,49.005,76,872.040764,362.4386002,120.6336692,1,35.58771831,105.2985365,1,1489.564946,61.03336716,1200,53
28032,12.810618,113513.183,1610,1161.744299,32.14213562,377.2138311,1,87.82577426,30.43109266,1,1557.455072,175.6991577,600,3159
28023,12.810618,1.652,5,1099.815367,98.21320344,313.8452553,1,118.3980963,79.47526352,0,1558.185019,176.825119,700,7
28017,10.753596,546.685,52,943.7514421,332.1492783,190.9554952,1,37.23962111,85.34230496,0,1319.839977,0.165358126,1000,47
28042,0,1.752,7,1062.508801,210.9066376,277.3590899,1,78.05513497,34.67536367,1,1500.150049,5.812143326,800,2
28008,1.4181,0,3,919.2001436,289.5979797,141.459591,1,48.02279978,114.0675687,1,1409.629996,7.762268066,1000,1
28016,2.950438,28.833,60,1021.923015,252.3208512,245.2339324,1,56.50374434,8.228621132,1,1163.255013,0.122830495,800,21
28018,0,14.203,35,994.8864351,207.2842712,211.7209608,1,87.83301116,92.1545098,0,1547.965064,36.23224258,700,19
28011,10.753596,182.933,23,882.3961031,372.7939392,142.8344736,1,37.71483076,110.7382233,0,1385.904975,0.659371734,1200,19
28024,0,26.723,17,1263.609307,110.8406204,461.460345,1,91.4592298,104.7486318,0,1571.324937,133.6870422,600,12
28036,14.268945,,0,1046.655988,177.0538239,258.4835062,1,107.5363471,78.83236707,0,1556.724951,61.33673859,0,1
28030,0,24.299,53,981.5554826,247.9533188,199.6376824,1,45.78404778,64.49332177,0,1565.849986,39.12395859,700,30
28012,93.954487,284.187,196,832.8864351,369.2842712,74.96036149,1,75.52169676,78.13799299,1,1431.165001,15.95182991,1000,46
29013,0,14706.576,914,433.7787873,732.6568542,190.0420165,1,26.77099432,25.45060194,1,1691.409936,13.29318523,600,49
29051,26.562619,8.241,34,463.6366517,753.4264069,224.1337676,1,4.545329904,9.84508283,0,1906.759992,76.1672287,0,2
29059,26.562619,1273.732,230,455.9797975,754.9411255,217.8410147,1,3.313673398,11.57680787,1,1876.464925,75.91770935,0,6
29011,26.562619,11.952,37,473.2346315,724.5979797,223.2272949,1,20.10435469,12.79895395,1,1884.860013,52.46464539,700,8
29060,26.562619,1316.942,69,458.0508653,749.9411255,218.1162407,1,5.846892652,5.932058035,1,1877.195046,93.89115143,0,1
29009,26.562619,6.673,25,450.1930009,734.9705627,206.4930984,1,11.07736414,10.1935439,0,1832.299993,54.67484665,800,0
29030,12.318401,25.579,68,440.8204179,715.6568542,191.8287906,1,32.70901753,25.40979896,0,1789.959929,23.05314827,800,0
29021,18.017454,527.101,211,505.8204179,727.5563492,256.4866183,1,36.59108514,34.32263081,1,1769.520018,5.618182182,800,9
29058,26.562619,36.801,107,456.1513703,757.3553391,219.0959507,1,3.304794666,13.61212744,1,1891.430058,90.80395508,0,5
29046,0.33811,48.809,95,448.2346315,707.6568542,192.5420119,1,32.7287104,30.16494814,0,1727.910075,20.28951645,800,1
29035,12.318401,19.241,83,445.2640687,727.0710678,198.9906451,1,20.03218858,15.71082887,1,1851.28001,36.72470093,700,3
29025,18.017454,969.082,1464,446.4945161,758.0416306,211.2021778,1,12.02521179,15.5455383,0,1812.955003,31.04008675,1000,60
29052,12.318401,26.589,93,444.3645738,734.8994949,201.4866677,1,15.22340958,15.72656646,0,1766.965029,30.77047348,1000,4
29031,0.33811,31443.411,208,455.4062043,719.5563492,206.5247302,1,22.06245698,12.16249285,1,1873.909936,48.91689301,800,15
29032,26.562619,305.646,96,465.8082246,756.6690476,226.5629998,1,5.744929797,12.65453329,0,1904.93495,63.50603867,0,4
29024,26.562619,96.38,221,471.1930009,743.6690476,226.7169463,1,4.771041804,9.357962953,0,1860.405045,24.11241722,0,16
29042,18.017454,7799.29,183,456.9087297,761.1837662,221.7270595,1,5.181264117,15.97222712,0,1899.824972,79.27620697,0,14
29053,26.562619,185.045,568,461.8082246,755.0121933,223.0359982,1,2.723792869,10.43547802,0,1903.110082,76.1124115,0,3
29034,0.33811,2057.082,356,472.6194078,709.1126984,219.6256113,1,28.24023618,23.17898703,1,1692.505031,10.7915659,700,23
29006,18.017454,2346.663,738,512.3056993,723.2132034,261.0645964,1,43.58873234,40.11584439,1,1714.769983,11.59471703,800,48
29044,18.017454,261.801,501,461.1513703,759.4264069,223.7194331,1,3.664213889,14.76275433,0,1900.189946,79.49298096,0,67
29049,26.562619,45.809,55,469.293506,751.0832611,227.8523646,1,4.509485825,10.50939048,0,1904.205003,59.43487549,0,3
29040,26.562619,22.861,38,469.920923,732.5979797,222.8035849,1,11.7377154,8.167310448,1,1865.515022,23.69044113,800,7
29026,26.562619,152.62,221,454.6072145,735.627417,210.6261376,1,7.591013878,7.265099994,1,1845.440085,65.61968994,0,11
29055,26.562619,16.274,38,474.8204179,726.4264069,225.2922483,1,18.59051496,13.06530041,1,1887.050028,43.84807587,800,2
29022,26.562619,10.133,23,451.9797975,753.2842712,214.2563885,1,6.822814352,11.4813405,1,1814.049923,39.49271393,0,4
29001,26.562619,34.227,124,460.6072145,738.1126984,216.1350017,1,5.343551612,5.521337853,1,1877.924993,42.74311066,0,1
29037,0,2326.589,95,427.394011,746.0710678,188.622473,1,29.87251386,31.20296501,1,1789.959929,14.77209282,1000,1
29054,26.562619,37.236,121,461.9797975,757.4264069,223.7777678,1,2.6733868,12.48120311,0,1904.205003,94.28421021,0,6
29036,26.562619,66.834,216,466.3645738,744.0121933,222.8697315,1,1.943275555,5.229085101,0,1870.260026,29.59440994,0,12
29010,26.562619,1057.026,1054,451.7077195,742.627417,210.2638084,1,6.753130481,8.08734343,1,1735.210068,41.95779419,1000,84
29033,26.562619,1040.185,908,463.5361467,745.1837662,221.4663252,1,1.524180118,3.576892216,0,1888.144948,32.54698563,0,159
29023,18.017454,167.066,153,469.8082246,756.5563492,231.2431031,1,10.26531753,8.51504834,1,1908.22006,51.14660263,0,24
29050,26.562619,43.2,151,445.0508653,744.5563492,205.1668177,1,12.8241504,14.11373734,0,1677.905045,28.04702187,1000,3
29041,18.017454,13011.418,500,453.3229432,758.5269119,217.0314515,1,6.417832234,15.78331629,1,1861.864939,47.98004532,0,28
29057,26.562619,14.234,45,468.2224382,756.3847763,229.312956,1,8.762066764,10.72103304,0,1907.124965,55.36104584,0,1
29048,26.562619,2153.956,247,457.8792924,747.5269119,216.5729784,1,3.993299571,4.38099138,1,1870.989974,104.8290329,0,12
29020,18.017454,30.073,94,497.4772721,719.4142136,246.4160205,1,31.2137653,33.05916447,1,1841.425028,30.51456261,800,6
29017,26.562619,99.188,316,450.1513703,754.8700577,213.6199734,1,7.982179125,14.32314964,0,1833.760061,38.8650322,0,6
29056,26.562619,30.335,78,473.7077195,749.1421356,231.5433127,1,7.28398166,11.86983206,0,1907.124965,53.87395859,0,3
29002,26.562619,635.52,184,461.1930009,739.5269119,217.3337759,1,4.139544968,4.010556505,1,1889.240043,52.48529816,0,28
29007,12.318401,228.612,175,413.0508653,742.8406204,162.687395,1,54.13589014,51.99826621,1,1916.25,57.54443741,500,3
29004,12.318401,361.962,162,426.021428,729.8700577,175.9866227,1,43.00354384,38.89644782,1,1847.629926,25.04297638,600,0
29012,18.017454,21.015,56,491.3351365,729.4142136,243.5721029,1,23.09242515,24.95022129,1,1853.105052,30.39433861,800,1
29029,26.562619,36.81,48,459.6366517,751.7695526,220.3642396,1,3.388577338,8.053563119,1,1892.524979,92.20906067,0,15
29028,18.017454,7492.68,276,447.394011,750.2132034,208.5441225,1,12.53735516,13.76642307,1,1693.599951,10.56916523,1000,21
29008,12.318401,3528.218,111,415.7787873,740.1126984,172.0978943,1,44.66722223,42.78815597,1,1912.965064,46.42373276,0,13
29047,0.33811,13.578,31,448.8914857,709.8284271,198.5750452,1,31.96532787,22.68009104,0,1836.31505,68.64894867,0,0
29039,12.318401,2905.64,358,447.5067094,724.4852814,200.6684662,1,20.30075627,14.18044545,1,1859.30995,50.89653778,700,9
29005,26.562619,19978.624,721,457.5067094,728.627417,210.9807558,1,13.76999363,4.169739696,1,1883.399944,60.64902496,800,97
29045,23.526769,15.386,61,495.3767671,712.8284271,243.0179586,1,34.60827384,32.74784494,1,1862.960033,54.85777283,0,1
29016,12.318401,42.689,177,427.4650788,741.8994949,187.0762346,1,29.91360608,31.27781072,1,1843.980017,18.40390778,1000,3
29019,18.017454,2469.105,302,476.8792924,749.4852814,236.3170596,1,12.37099236,7.680980824,0,1910.775049,47.66484451,0,13
29014,26.562619,227.687,118,483.4062043,727.7279221,234.2700677,1,20.97576956,20.50525573,1,1859.674923,34.19677353,800,7
29015,18.017454,3462.679,384,481.1930009,741.0710678,237.140711,1,13.22635391,15.35623657,1,1871.354947,23.89601135,0,9
29018,26.562619,1617.486,740,453.9503602,740.0416306,210.6854422,1,6.01107493,7.340155519,1,1807.480052,75.19927979,0,22
29038,26.562619,2441.186,171,451.8498551,730.9705627,206.1302982,1,13.24349975,8.917846409,1,1843.615043,50.29933548,800,8
29043,26.562619,970.957,197,462.6782823,733.1126984,216.0233815,1,9.749671001,1.692413731,1,1891.430058,50.00251389,800,21
29027,18.017454,74.081,128,451.0803025,761.1126984,216.6549579,1,8.709940778,13.33451143,1,1882.669997,51.96434402,0,12
29003,26.562619,1650.681,10,470.3056993,717.5269119,218.6778928,1,24.98883438,14.97486744,1,1877.924993,42.58525848,0,5
30051,13.283498,56,182,524.8792924,631.0121933,203.9986003,1,13.7285897,37.85454508,0,1434.814998,9.302864075,2500,5
30056,4.195399,5.998,22,658.5016588,532.8994949,123.8233437,1,14.29374216,32.49907714,0,1468.760061,22.56398392,1500,5
30055,8.071,8.196,28,646.7026689,538.0710678,123.304545,1,10.06138655,46.5096487,0,1464.380031,18.18151855,1500,11
30054,30.778398,8.678,45,212.7939392,545.7909806,114.7197842,1,14.70623995,78.22814446,1,1457.445011,72.81819153,1500,10
30053,117.573638,2496.561,128,309.901587,662.2295808,72.76726268,1,45.61990931,60.94592545,0,1515.479982,12.32073116,2000,46
30183,75.816902,185.646,375,470.3401872,685.5512986,142.1245623,1,15.0645048,36.82225878,0,1355.609995,8.463267326,3500,111
30182,72.661362,21.863,47,408.2274888,733.6093065,96.85111845,1,6.680394132,9.116654826,0,1435.179971,4.043455601,2000,21
30181,117.573638,72.148,107,288.3624817,610.2295808,49.65179802,1,45.13678946,44.6293757,1,1498.325007,39.81575775,1500,36
30110,30.778398,2.197,6,301.5706345,686.1168825,111.6592937,1,24.43910852,51.75782865,0,1352.324972,0.22627227,2500,7
30111,61.060905,27.315,39,193.3086579,409.5533906,23.62244115,1,21.60482209,33.45235266,1,1416.565015,89.72193146,0,25
30180,12.840719,4.903,22,575.6610383,601.7695526,180.8607574,1,61.4396585,60.27779005,0,1274.580038,0.010181532,2500,6
30178,17.028794,57.343,103,242.3380951,543.1168825,91.46046493,1,15.34498617,86.59167779,0,1460,165.3989563,2000,5
30175,1.453705,242.861,325,555.4945161,600.3969696,175.5166084,1,42.69610488,36.07417319,0,1395.03001,25.86109161,1200,158
30201,30.778398,45.806,68,306.4995667,684.0163774,103.4995147,1,28.03519747,57.93956542,0,1316.189981,0.186439842,2500,38
30208,17.028794,5184.13,119,222.0660172,542.175757,106.2969589,1,9.806041176,90.38619076,1,1467.299993,134.6700745,1500,24
30207,30.778398,9660.472,280,237.5340546,587.5189027,99.62769256,1,6.888916823,45.88857339,1,1471.31505,34.70952606,2000,93
30204,61.060905,77.125,96,210.6934342,416.1686143,28.88930209,1,20.42134146,46.40140971,0,1430.434967,84.97499084,0,105
30202,12.840719,3.974,11,593.6316011,591.1421356,170.427506,1,45.61290657,50.55544028,0,1289.544997,3.050742626,2500,5
30200,0,8.046,11,345.629509,684.4844148,64.9434903,1,48.97021019,53.05939912,0,1456.714977,3.56567049,1500,13
30186,0,25.633,60,350.8132752,708.9991334,93.05035382,1,48.17502461,56.68133007,0,1529.350021,3.611399412,0,4
30197,75.816902,14.092,47,434.529004,721.3624817,98.13122332,1,8.077101798,25.01017233,0,1136.975003,2.078532934,2000,6
30196,6.495599,20.642,46,321.1147904,679.3006486,81.57322009,1,46.77604136,69.32941493,0,1537.014987,7.790874958,2000,25
30137,30.778398,0,11,313.4701295,696.8448045,112.3064174,1,35.90208782,59.90962932,0,1417.660023,2.16758132,2000,4
30184,30.778398,5.087,7,311.884343,699.9453096,121.5988522,1,34.96110486,52.78756468,0,1561.834929,4.315740108,2000,3
30105,117.573638,3687.769,140,313.7766953,621.5849199,23.87326023,1,19.58447037,19.41140904,1,1519.860013,107.496521,1500,152
30043,0,42.584,61,351.5584412,682.7981233,58.5248308,1,45.16883993,47.1337232,0,1532.99993,4.465669155,1500,8
30042,75.816902,6.906,33,441.0437226,714.8477631,100.7822728,1,10.30699423,33.69455121,0,1338.08996,26.80842781,2000,2
30019,30.778398,5.911,16,309.8132752,697.8742418,124.1443249,1,31.43500106,47.50329377,0,1564.024944,8.598020554,2000,5
30163,75.816902,4.248,21,436.5706345,719.3208512,108.4157037,1,24.70811166,25.51454527,0,1149.020001,2.491438389,2000,1
30115,30.778398,53.866,154,336.51176,720.4722215,119.72214,1,59.09165484,77.66765142,1,1570.959964,3.796089411,1200,59
30114,75.816902,14.309,24,463.7716447,692.119841,121.7601237,1,31.08932409,52.86545433,0,1349.769983,35.68538666,1500,20
30113,0,7.665,21,323.7422074,693.6437944,97.77212116,1,44.40535946,74.21300858,0,1470.219955,4.29229641,2500,4
30010,0,861.377,289,440.8549058,715.0365799,122.1974403,1,24.85757304,9.610171256,0,1122.009957,0.63601917,600,126
30097,77.801634,2469.885,99,251.3675324,536.9158723,89.92446268,1,3.389758007,85.50406124,0,1456.714977,232.3889923,2000,31
30087,72.661362,3334.386,2542,405.0853532,724.0235201,87.89323514,1,7.975532179,2.130114093,1,1494.30995,7.617257595,1500,1487
30149,75.795175,33.717,122,189.9705627,460.8914857,51.23108769,1,31.54423985,38.98568575,0,1231.510026,5.140093803,2000,11
30150,93.954487,129.296,185,654.293506,501.5979797,80.80791236,1,81.37897995,84.62192138,0,1370.575042,64.3144989,0,6
30148,0,84.258,96,332.2031022,654.0702013,37.70870485,1,37.21111245,25.52197176,1,1527.160006,21.99625587,1000,22
30147,30.778398,27.368,167,325.0264787,713.0874452,123.7269976,1,48.52494415,64.55064446,0,1464.745004,2.515890837,1200,4
30064,13.283498,5.689,13,508.1513703,647.7401154,189.5627315,1,6.542091067,23.05950549,0,1455.254996,5.7032094,2500,1
30074,30.778398,1732.373,31,333.6122651,713.4722215,113.5785828,1,54.30856218,75.90981476,0,1454.159988,3.061908245,1500,19
30168,0,14.253,43,320.4701295,699.7442995,108.9163829,1,41.85600455,66.8361643,0,1371.669962,0.76930207,2000,9
30166,12.233823,4.92,23,414.529004,718.8225099,84.76783091,1,6.329613324,6.285936929,0,1429.70502,28.16364861,1500,4
30165,0,13.564,12,347.6000718,695.2417741,77.7381688,1,46.73968448,53.35892352,0,1398.315033,2.38147521,0,2
30164,0,62.378,180,388.156421,721.1534624,87.07404195,1,9.290816203,17.48167374,0,1527.524979,1.187897921,1500,16
30126,0,16.9,41,354.6173157,664.1828996,33.6831669,1,36.0060585,24.59823894,1,1546.869969,16.87622643,1000,22
30050,13.283498,29.841,58,505.9087297,649.9827561,186.1049465,1,6.528765894,21.49903344,0,1445.400014,5.623547554,3000,3
30046,0,173.084,80,384.3990617,722.0823946,88.83556285,1,13.85353516,22.73957572,0,1466.570046,0.499872178,2000,4
30004,72.661362,34.956,82,390.3452378,689.3666658,56.35703185,1,23.2610048,23.2955471,0,1532.269983,10.14922142,1200,31
30128,0,3181.552,873,419.0681092,736.8233765,125.6765211,1,34.56613533,22.59214196,1,1590.669928,34.89015579,600,284
30145,61.060905,13.951,64,168.2842712,434.3351365,46.27516806,1,8.624935342,25.47305467,0,1449.05001,79.72190094,0,21
30146,0,4.228,13,364.9137803,709.040764,83.06567208,1,31.5013636,39.08816608,0,1556.724951,4.726165295,0,2
30098,0,3.931,13,323.884343,701.9869401,107.5311094,1,44.90692628,70.18286034,0,1385.175028,4.451294899,2500,0
30107,0,0,1,432.6833329,723.2081528,120.3455078,1,24.66979226,1.496167571,0,1281.149997,0.368172497,1500,0
30116,61.060905,90.698,133,155.2132034,434.7787873,56.38913477,1,5.388313985,34.57175225,1,1438.464994,109.673233,0,34
30131,13.283498,4088.713,728,537.3523805,618.5391052,191.627874,1,30.66147928,40.11399725,0,1403.42501,38.0968132,1200,429
30136,72.661362,15.3,48,415.2274888,736.5088014,99.69211426,1,4.137107764,12.20287684,1,1453.430041,46.4785347,0,14
30138,30.778398,178.392,168,337.4406922,716.7148622,114.2338424,1,57.84778648,79.07360392,1,1523.87507,4.599764347,1500,58
30140,0,2.655,5,326.9554108,707.4011537,111.7219238,1,47.84228895,70.70700952,0,1405.979999,0.246768475,2000,3
30156,12.233823,0,19,431.783838,724.1076477,114.6828569,1,19.63166457,6.814180262,0,1257.060002,0.094920807,1500,3
30157,1.453705,19.59,59,568.7077195,587.1837662,165.4468706,1,51.93947919,45.97368251,0,1395.03001,24.02931976,0,19
30158,75.816902,20.031,63,504.5411973,651.3502884,160.9357376,1,56.21681348,55.23661331,0,1393.935002,46.79070282,1500,25
30159,30.778398,12.387,16,302.156421,690.2173875,122.1586397,1,25.28090624,43.95995947,0,1391.380013,2.949390411,2000,8
30160,12.840719,1488.078,338,596.7787873,559.1126984,138.6489763,1,74.61162936,50.53129444,0,1396.125017,23.00676346,1500,141
30161,4.195399,154.287,134,690.1879503,495.4142136,89.84325164,1,47.80435906,53.33563973,0,1438.100021,32.38333893,1200,44
30162,0,2.733,13,371.6000718,705.1828996,74.70830959,1,24.86879562,29.97077082,0,1536.28504,2.636957407,1500,2
30078,93.954487,27.52,50,639.4478349,525.5563492,109.5266075,1,41.7401193,78.62719049,0,1375.685019,30.77875519,1200,7
30167,12.840719,17.332,53,622.4062043,533.4852814,118.161989,1,56.53628993,72.59022906,0,1330.060019,23.49592781,1500,5
30169,30.778398,956.025,84,197.8233765,529.648845,128.7365048,1,18.45410397,88.00655335,1,1455.254996,67.25521851,1500,8
30185,0,17.306,38,328.1269837,706.2295808,109.1879597,1,49.10329569,73.12521287,0,1408.170015,0.560339272,2000,3
30190,30.778398,5.111,15,212.6934342,551.54834,115.3986011,1,9.981399371,70.13199674,0,1470.950077,74.51515198,0,1
30003,61.060905,450.489,467,163.4142136,456.5777772,65.47811352,1,17.19616797,46.11580589,0,1425.689963,78.50634766,1500,224
30194,0,197.221,146,429.7544007,726.137085,122.8893671,1,27.66298001,7.255065535,1,1645.054989,78.47830963,1000,27
30199,61.060905,42.537,119,171.9827561,418.8792924,31.52951831,1,27.29220178,10.60048683,0,1450.509992,109.9868088,2000,5
30206,61.060905,1504.536,70,196.7523087,422.1097398,10.21857355,1,35.4897688,21.89598984,1,1453.064981,130.1892548,2500,62
30011,117.573638,4083.99,119,280.6934342,579.7148622,53.55065129,1,39.22508407,48.70034074,1,1496.499965,131.2714233,2000,76
30012,17.028794,4.092,10,232.8233765,544.1463197,97.13018358,1,14.66445041,92.08078936,0,1472.774944,183.0138245,0,8
30015,20.375184,75.805,96,240.3969696,522.430591,102.4882437,1,14.02584263,98.12414689,0,1356.705003,141.3359222,2000,38
30016,0,3079.208,134,355.8183259,654.8397539,22.01310428,1,25.87412651,18.83330922,1,1591.400049,146.3776093,1200,88
30017,0,5887.749,12,373.1442277,690.9108217,58.41698216,1,32.27136298,31.5915715,1,1558.549993,6.824434757,1000,1
30117,30.778398,20.596,63,304.5584412,663.3300859,80.92513478,1,37.23194274,66.04170754,1,1372.035023,2.789450884,2000,36
30044,0,27445.752,1095,338.3279938,698.8569978,89.8712936,1,57.91412404,65.73635323,1,1447.590029,1.258806944,2000,458
30047,0,307.667,430,357.9554108,720.2417741,101.9603906,1,46.62496616,55.9870551,0,1400.870022,0.779809654,1500,39
30049,117.573638,622.92,32,308.4751801,636.78593,44.88263131,1,41.9439608,34.93208904,0,1507.085068,18.22297287,1200,30
30052,6.495599,3212.717,56,314.9432175,678.4011537,86.95041971,1,40.08023318,70.45371757,1,1500.150049,5.467227936,2500,14
30099,30.778398,71.579,143,340.411255,727.8864351,125.9182188,1,64.58980211,80.35618684,1,1598.700042,14.78294182,600,85
30100,0,1092.577,46,333.646753,645.5554826,24.23337755,1,23.96777739,12.07915301,1,1546.140022,67.53324127,1000,26
30198,12.840719,4.25,15,569.2884553,615.4852814,197.0685367,1,40.58299368,44.99345443,0,1274.945011,0.237494588,1500,7
30139,20.375184,0,12,240.7817459,533.3595231,95.79517522,1,7.871670882,91.13011038,0,1447.224969,244.5888367,2000,2
30041,0,3.092,8,320.4995667,689.8153673,95.51935858,1,41.4953027,71.6923409,0,1381.159971,1.461806774,2500,6
30058,12.840719,22.526,49,613.8620485,551.9705627,135.6005696,1,40.88098084,81.77050997,0,1401.234995,10.92545223,1500,51
30135,30.778398,68.341,137,329.9554108,708.6437944,110.559007,1,50.87623188,74.10131788,0,1436.274979,9.921144485,2000,15
30176,30.778398,15.885,45,216.5929291,558.9625535,113.095034,1,13.19335383,63.41441834,0,1478.615043,71.94756317,0,7
30120,61.060905,71.249,130,174.3259018,424.5361467,31.72147612,1,23.94295452,9.761978299,1,1464.745004,117.5682449,2000,14
30020,30.778398,14.613,45,317.3696244,704.2590181,117.8772981,1,40.55720214,60.49403713,0,1466.205072,1.207236052,2000,6
30021,0,952.614,128,332.1147904,683.8569978,76.14184882,1,57.95223414,63.8791159,1,1441.019983,3.118404865,1500,23
30022,0,36.777,74,345.5411973,714.2712114,103.4509117,1,57.95328154,67.00623204,0,1403.789984,0.829299271,2000,11
30023,0,187.1,94,454.4406922,701.4507935,129.3820033,1,18.50307398,24.16685286,0,1204.865043,1.502725244,2500,53
30024,0,722.693,50,373.7716447,704.4255403,73.34590353,1,23.18659451,27.35077035,0,1400.504961,0.330821395,1500,11
30025,0,15.062,78,400.51176,746.9818895,112.5575187,1,24.3758335,31.94336149,0,1481.899979,4.864048958,600,6
30026,72.661362,446.216,162,411.5706345,731.6803743,95.12393689,1,0.562813251,8.188941035,1,1454.890022,17.29170418,1500,75
30027,12.840719,7.18,34,598.6610383,578.7695526,158.1843222,1,42.3072111,65.9221728,0,1394.299976,9.543862343,2000,12
30028,0,1161.484,515,327.119841,626.1412691,9.467503268,1,4.795077895,4.626041742,0,1575.339994,197.8010712,0,547
30029,0,4.168,15,368.0975465,732.7270555,110.3823225,1,44.41250152,54.29615078,0,1372.035023,0.77137059,1500,8
30030,30.778398,169.632,263,331.8549058,715.2295808,117.6694676,1,53.74461588,73.29280089,1,1534.095025,16.03661346,1500,54
30033,13.283498,15.02,45,551.139177,604.7523087,176.4689344,1,55.97215679,14.90878807,0,1411.820011,52.01928711,1500,10
30034,12.840719,38.54,111,623.6782823,532.2132034,114.235258,1,66.45321503,66.47566094,0,1383.349986,39.74488449,1500,16
30065,0,905.626,301,387.0437226,702.4671709,68.1635107,1,20.31323749,19.81315625,1,1541.395018,7.123927593,1000,221
30066,13.283498,27.968,120,510.4234483,645.4680374,185.9034333,1,5.841660494,28.31413222,0,1419.120004,13.84749317,1500,21
30067,13.283498,33.032,69,511.1219331,644.7695526,198.201292,1,13.60095654,27.06385471,0,1433.355017,3.380460739,3000,2
30068,0,5191.609,250,337.3990617,702.6143571,96.12336204,1,56.74700474,69.6147604,1,1476.060054,2.938193083,2000,147
30070,61.060905,12.459,59,130.6396103,389.4528855,68.45605047,1,51.94293128,36.76844853,0,1350.500017,43.34218216,2000,5
30072,12.840719,25.513,74,576.6732316,613.0710678,198.3965599,1,32.90843515,31.9464369,0,1269.104999,0.209257424,600,27
30073,17.028794,1673.841,106,186.2132034,477.6194078,77.36554884,1,34.88634889,61.59162231,1,1381.890005,62.2831192,2000,32
30075,117.573638,23.833,45,270.2497834,584.5016588,62.04060674,1,37.74453391,56.94594164,0,1503.799958,133.6034241,1500,6
30112,72.661362,453.879,326,413.4284989,724.1656557,88.34241988,1,11.10596561,11.08066459,0,1471.680024,10.96816158,1500,25
30109,75.816902,305.038,419,451.4995667,704.391919,115.3939862,1,23.88184545,40.45235382,0,1180.774962,1.966824412,2000,89
30141,17.028794,638.179,604,218.5269119,499.3889604,91.30593537,1,36.47710695,81.37425117,1,1315.825007,55.07704926,2000,210
30142,179.154991,58.823,122,137.3847763,455.7371568,88.82212018,1,34.82880884,66.97498339,1,1415.834981,111.5817413,1500,14
30143,17.028794,61.532,124,218.3969696,513.3178926,106.700285,1,28.84843017,93.80509302,0,1403.789984,103.2629395,2000,56
30144,61.060905,184.745,239,133.1421356,431.4945161,72.45169151,1,25.64976931,50.64430396,1,1412.915019,142.8917847,0,36
30151,93.954487,19.572,34,628.0803025,527.8111832,105.5505486,1,96.61246323,59.17400988,0,1396.489991,37.31936264,0,10
30152,93.954487,13.121,21,706.920923,448.9705627,32.00523119,1,39.15087671,45.66639259,1,1444.66998,84.40158081,1200,18
30153,12.840719,5.166,33,632.0924958,523.7989899,105.8122586,1,66.67626919,72.31449106,0,1241.365008,11.53223801,1500,9
30154,93.954487,15.186,49,649.2640687,506.627417,87.96879707,1,74.75646895,83.46014309,0,1290.275031,38.11381912,0,11
30155,8.071,137.394,257,662.0752519,516.1837662,97.15249527,1,37.21221266,64.55075698,0,1411.089977,28.69877815,1200,148
30187,12.233823,6.953,13,425.7422074,730.1492783,100.9013085,1,14.88898896,21.88616616,0,1289.180024,2.891476393,0,1
30188,0,25.827,50,370.0853532,709.5260454,80.37874289,1,26.21077155,33.15034765,0,1530.444942,2.215465546,0,10
30189,1.453705,1872.751,446,580.9381669,574.9533188,149.1422516,1,74.33675704,20.30220805,0,1398.680006,51.83494568,1500,382
30191,12.233823,2941.137,95,373.1320344,672.1534624,37.33770144,1,41.55950336,35.07754442,0,1608.19005,90.44914246,1200,45
30192,75.816902,215.527,142,442.7300141,713.1614716,100.5878496,1,16.38678848,31.00905747,0,1347.945029,8.482338905,1500,24
30195,30.778398,20.454,55,318.7127702,706.7737367,125.5310132,1,41.40083805,56.05848931,0,1562.56505,5.777431488,1200,2
30210,179.154991,16.052,39,113.6518036,348.4406922,96.3481006,1,75.20324933,9.270607399,0,1244.650031,4.259345531,3000,13
30211,75.816902,2799.984,134,481.5706345,674.3208512,139.1043294,1,47.41168792,62.84392261,0,1420.944959,70.21742249,1500,47
30212,30.778398,11.673,30,141.3380951,501.2813127,143.6031254,1,49.04841279,104.7552295,0,1463.650084,63.0177269,2000,7
30048,61.060905,32417.186,524,182.882251,423.9797975,21.09456257,1,35.48109348,3.831099111,1,1446.859995,102.3166275,2000,262
30059,61.060905,11701.749,69,181.0832611,433.7787873,30.82912375,1,23.87647515,11.32674253,1,1478.980017,91.11668396,2000,22
30209,75.795175,45.223,76,209.5269119,471.3351365,45.25908272,1,47.44741643,41.69213525,0,1204.865043,4.701929092,2500,9
30173,30.778398,3502.946,121,292.4579362,664.1168825,96.63671609,1,20.75532467,50.21145182,1,1360.719973,0.689829409,2500,35
30205,93.954487,2941.597,93,711.8448045,476.2426407,77.70143102,1,41.9539202,54.17208233,0,1455.619969,46.15332031,1200,24
30203,13.283498,28.83,50,496.9087297,658.9827561,181.6102303,1,7.618800059,12.87811803,0,1391.744987,0.891935706,3500,5
30031,0,6.07,10,311.5878785,656.3006486,63.6756417,1,53.49605381,52.0020809,0,1518.034971,10.9104166,1500,9
30079,0,18.676,68,392.783838,736.3250353,102.4283907,1,17.33170548,27.06247195,0,1414.010026,0.531408429,2000,0
30069,13.283498,63.13,125,514.2691193,641.6223664,171.565462,1,49.8780628,45.85558737,0,1406.710033,50.32584763,1500,34
