CVEGEO,dist_to_border_km
11017,721.7493500861693
11037,696.0630585851542
11010,732.4995667241125
11031,715.974746830586
11015,681.364573775319
11034,615.2447327281731
11036,765.5950211536182
11030,628.364573775319
11026,717.6904755831239
11009,691.8965363437829
11016,764.5483399593928
11024,738.3351365237962
11029,617.7960312803947
11011,733.1097397793795
11027,721.0508652763341
11025,720.7737367038095
11003,669.8254685319174
11004,717.7838379715746
11005,702.8549057834401
11043,598.8721497261428
11022,629.3056992722735
11014,654.5239533417526
11045,588.5168106668151
11001,748.2051942088852
11033,606.0559159102166
11006,591.0609665440992
11002,766.2396820942905
11012,744.5899705197356
11013,629.6711395993663
11007,714.8965363437829
11019,739.4701294725897
11035,708.5950211536182
11018,746.0803025278568
11008,742.702668891944
11041,776.636651713961
11028,756.2813126546333
11040,631.972654789531
11042,753.6072144624383
11039,738.8254685319174
11032,645.9137802864856
11023,774.2173875177053
11038,761.298556597336
11046,772.5361466505727
11021,784.364573775319
11020,685.9331162702432
12021,938.5290039756352
12060,872.6051224213833
12063,808.4995667241125
12082,831.8893936688454
12024,821.1097397793795
12058,914.9604614807109
12010,834.7544007200519
12011,978.2274887854703
12012,830.9015869776656
12004,771.9554108468284
12068,1038.4600282048245
12043,767.7716446627545
12007,939.3868683519041
12057,1023.5411972844553
12066,806.8254685319174
12056,849.9015869776656
12001,893.2447327281731
12075,923.1808075912451
12055,883.2914139223984
12006,947.4457428549496
12037,896.3330444827412
12085,743.0487732352791
12027,913.6122650963208
12015,881.4213562373094
12074,875.1097397793795
12014,975.4579361637697
12018,793.9188309203681
12072,818.0559159102166
12009,788.570634535978
12081,784.6295090390234
12084,792.7300141024117
12071,724.7594513539344
12070,811.9797974644686
12083,812.5878784786806
12079,841.0264786586939
12076,826.0142853498738
12065,785.6538956566636
12073,974.7077195258265
12064,930.7422074112318
12019,872.8792924010803
12005,799.9676041556485
12030,819.6467529817261
12069,792.0264786586939
12036,757.4457428549496
12080,766.504617357995
12078,764.1147904132621
12077,775.5756851698605
12023,742.1198410471446
12048,1052.2224381515878
12053,857.4457428549496
12054,990.3574311003814
12047,891.8893936688454
12049,862.7056274847715
12050,947.1980515339477
12051,854.2274887854703
12045,840.1513703397223
12046,734.8183258569799
12040,934.310749906156
12013,759.6467529817261
12062,740.6589462905462
12041,796.4284989122469
12042,897.8376618407375
12044,875.0559159102166
12038,1042.2346314604079
12039,876.9432175380083
12002,851.5239533417526
12003,994.7838379715746
12034,898.9655121145936
12035,914.0487732352791
12031,914.2447327281731
12032,963.8670990922602
12033,811.4234482783644
12028,856.7544007200519
12029,912.1269837220822
12008,882.3351365237962
12025,802.8893936688454
12026,936.4041122946068
12059,921.8498551495576
12061,887.0681092190367
12052,787.3452377915613
12067,947.1564209736049
12016,1000.7615433949894
12017,930.8477631085026
12020,809.0264786586939
12022,991.2813126546333
13031,594.480230740355
13005,683.7523086789972
13075,695.1248916810277
13028,546.0710678118655
13045,657.2842712474618
13021,712.6274169979695
13001,645.4142135623731
13002,651.7695526217004
13049,558.2670273047586
13003,653.8822509939084
13030,644.5512985522205
13023,671.1665222413702
13004,629.6568542494923
13027,606.3847763108502
13022,674.112698372208
13020,606.8822509939084
13074,693.3797256769667
13070,688.9655121145936
13018,568.1959594928932
13029,682.2619766708757
13071,598.0243866176394
13076,703.5929291125632
13046,536.8700576850888
13065,688.066017177982
13061,690.4852813742385
13047,598.9360748630708
13078,577.556349186104
13063,721.1787155501901
13017,686.1492782986674
13083,687.3553390593272
13072,692.2132034355963
13067,687.2792206135783
13026,561.3137084989847
13062,570.225396744416
13044,698.8477631085026
13016,674.0832611206852
13015,630.7523086789972
13014,573.7989898732233
13068,587.7989898732233
