CVEGEO,wind_mean
12029,0.11399112641811371
12008,9.321672439575195
12025,12.549280166625977
12026,3.5371687412261963
12059,5.035353660583496
12061,8.453323364257812
12052,1.2702820301055908
12067,4.6527180671691895
12016,0.9688081741333008
12017,3.1728832721710205
12020,3.851203203201294
12022,0.20583108067512512
13031,1.18793523311615
13005,24.016952514648438
13075,37.50434875488281
13028,8.21033763885498
13045,15.252581596374512
13021,36.46515655517578
13001,5.7824387550354
13002,0.703644335269928
13049,0.29954466223716736
13003,2.672360897064209
13030,3.118896484375
13023,30.348146438598633
13004,1.206505298614502
13027,1.3652347326278687
13022,39.64023971557617
13020,0.6151589751243591
13074,56.28974533081055
13070,43.854034423828125
13018,0.04502009600400925
13029,44.96510314941406
13071,0.0693870261311531
13076,20.105852127075195
13046,8.78447437286377
13065,38.345001220703125
13061,28.593538284301758
13047,0.4525243639945984
13078,6.297057628631592
13063,20.898204803466797
13017,16.4687442779541
13083,34.78830337524414
13072,49.1898078918457
13067,20.300216674804688
13026,3.7661194801330566
13062,0.3468058407306671
13044,49.24755096435547
13016,19.8433837890625
13015,2.5512211322784424
13014,0.5556918978691101
13068,0.1749757081270218
13084,3.4221699237823486
13081,0.5009041428565979
13043,2.1581742763519287
13066,54.231754302978516
13013,30.152780532836914
13025,7.679291248321533
13048,34.654136657714844
13038,8.694418907165527
13052,17.388811111450195
13037,0.8725478053092957
13036,0.27528610825538635
13053,0.2869681119918823
13012,4.448294162750244
13011,5.434487342834473
13010,34.2962760925293
13009,15.837939262390137
13008,47.81868362426758
13007,23.50811004638672
13006,18.328022003173828
13054,26.455774307250977
13055,17.92767906188965
13080,4.150510787963867
13079,0.17030389606952667
13035,7.018966197967529
13073,0.6594381928443909
13034,0.49688494205474854
13019,11.467533111572266
13077,24.633129119873047
13051,45.44562911987305
13082,35.29817581176758
13064,20.921937942504883
13024,6.940828323364258
13041,18.29233741760254
13060,0.8401449918746948
13059,33.5762939453125
13032,11.668376922607422
13058,13.776639938354492
13057,20.18023681640625
13050,12.92808723449707
13056,33.72774887084961
13042,0.5795260071754456
13040,0.12616650760173798
13069,59.43062973022461
13039,22.51660919189453
13033,0.4973702132701874
14018,31.312129974365234
14097,24.054656982421875
14114,18.769527435302734
14113,3.932382822036743
14112,6.949591636657715
14111,11.818089485168457
14110,4.0163469314575195
14109,35.443546295166016
14124,4.820578575134277
14065,1.4208136796951294
14116,16.737133026123047
14117,19.01799201965332
14118,6.879922866821289
14119,11.442089080810547
14014,13.139017105102539
14015,1.6281723976135254
14017,1.2950271368026733
14043,4.562408924102783
14106,0.8427151441574097
14107,37.05559158325195
14108,0.8484627604484558
14115,4.206629753112793
14075,8.811113357543945
14077,8.468202590942383
14078,52.35328674316406
14074,51.62382507324219
14076,1.8173115253448486
14069,4.083470821380615
14123,26.601404190063477
14122,0.3799518346786499
14121,6.220642566680908
14120,2.063427686691284
14002,26.246685028076172
14003,8.942232131958008
14005,4.1042094230651855
14055,8.549581527709961
14086,6.992622375488281
14098,32.014408111572266
14025,7.754901885986328
14027,0.7793772220611572
14028,4.692523002624512
14101,10.207046508789062
14022,4.303896427154541
14039,4.770956993103027
14044,21.474151611328125
14051,24.635751724243164
14070,26.623838424682617
14125,52.57169723510742
14071,2.4617905616760254
14068,1.3307932615280151
14067,0.9098233580589294
14066,27.832338333129883
14064,29.66367530822754
14063,23.584863662719727
14062,1.3207679986953735
14061,0.2392311841249466
14060,21.532896041870117
14059,10.36630630493164
14058,0.4478323757648468
14057,30.054290771484375
14056,2.5583434104919434
14054,10.6006441116333
14053,32.31666946411133
14052,4.877716541290283
14050,25.762712478637695
14031,5.599483489990234
14049,1.3749629259109497
14048,39.24335479736328
14047,33.0139045715332
14046,23.188480377197266
14045,2.614170789718628
14042,5.272768497467041
14041,25.418853759765625
14040,3.3140153884887695
14038,2.669528007507324
14037,4.267481327056885
14036,6.047755241394043
14035,46.12943649291992
14034,6.504359245300293
14033,33.03532409667969
14004,8.718711853027344
14019,1.772335171699524
14001,7.972679138183594
14006,7.391579627990723
14007,13.81257438659668
14008,23.192914962768555
14009,16.445348739624023
14072,33.05636215209961
14080,1.2782171964645386
14081,29.1163272857666
14082,11.380008697509766
14083,14.2549409866333
14084,1.054049015045166
14085,3.357830047607422
14087,0.7690814733505249
14088,4.8324174880981445
14089,9.199713706970215
14094,1.345678448677063
14095,13.463030815124512
14096,30.935806274414062
14032,3.8946549892425537
14030,18.903165817260742
14029,7.010946273803711
14026,20.928125381469727
14024,20.231292724609375
14023,9.252492904663086
14021,4.004847049713135
14020,1.519087791442871
14016,30.938796997070312
14011,10.335783958435059
14013,24.41788101196289
14010,11.551609992980957
14012,3.8453588485717773
14073,30.24800682067871
14079,6.718438148498535
14093,6.00578498840332
14099,1.3521087169647217
14100,0.930354118347168
14102,6.069159984588623
14103,4.93244743347168
14104,4.441183090209961
14105,23.102867126464844
14090,8.631674766540527
14091,26.111446380615234
14092,22.244504928588867
15116,2.466254472732544
15072,49.3520393371582
15003,30.998336791992188
15007,4.463834285736084
15094,46.47964096069336
15032,3.582810401916504
15081,49.813934326171875
15071,44.78142547607422
15070,65.21004486083984
15026,12.921014785766602
15061,52.55086898803711
15057,13.86948013305664
15120,39.92634963989258
15110,1.5015679597854614
15030,91.46257019042969
15044,50.741615295410156
15093,13.016595840454102
15108,38.58588409423828
15111,3.8106820583343506
15016,43.38432693481445
15112,10.306401252746582
15113,2.2502858638763428
15123,0.9724571108818054
15074,21.262622833251953
15125,51.71281433105469
15053,43.283992767333984
15055,48.664390563964844
15073,48.838768005371094
15015,2.6525909900665283
15014,17.30131721496582
15056,16.798276901245117
15054,35.341697692871094
15076,43.5480842590332
15060,7.177979469299316
15083,110.83680725097656
15024,32.764015197753906
15059,52.60813522338867
15009,2.1932876110076904
15067,17.730518341064453
15031,75.9306640625
15092,47.75774002075195
15066,2.5285701751708984
15098,18.094818115234375
15025,4.532069683074951
15077,1.7255914211273193
15078,1.7958468198776245
15096,33.320255279541016
15104,19.552040100097656
15107,3.517132520675659
15100,81.62628173828125
15082,1.156369686126709
15058,45.95261001586914
15064,17.47010612487793
15109,25.858449935913086
