,CVEGEO,water_availability,economic_output,n_industy,distance_ciit,dist_to_border_km,dist_min_ports,highways,dist_min_km,gen_min_km,rails,pv_mean_annual_kwh,wind_mean,rainfall,crime
99,7080,0.7493588939345635,,0.4283749501331661,0.3868942736468094,0.9570825413944841,0.1840394038918034,1.0,0.31814968208069205,0.3922670001226577,0.0,0.2162396492896823,0.05832713579628056,0.9701320359742358,0.8514307429854822
100,7065,0.7816701763066666,0.5611206294886398,0.6468234813924888,0.3640971118563957,0.7839185584441798,0.2849569520931998,1.0,0.3018583255144398,0.21339573150801916,1.0,0.4316109290332546,0.2185617851017531,0.9701320359742358,0.5648420579743655
101,7077,0.8335046471480598,0.30215438833634567,0.4372838406606411,0.3819901587475122,0.7910014644123634,0.31819924890638107,1.0,0.28151520853098055,0.27121871927916796,1.0,0.3994789782723338,0.3782339536427125,0.9701320359742358,0.9257153714927411
102,7086,0.5361897169012327,0.32806611844791306,0.5603097698976152,0.4607178193120717,0.8396783559621543,0.2645004049709385,1.0,0.45537345299073184,0.5145280186344605,0.0,0.5106383551416112,0.24466542173793304,0.8429462157448122,0.8514307429854822
103,7010,0.8582324433958022,,0.2328033721056162,0.3763573073080597,0.9640299782091499,0.17127522619264735,1.0,0.2652236144414588,0.3530547720322792,0.0,0.3955710047391774,0.2280694896282738,0.8429462157448122,0.9257153714927411
104,7011,0.8582324433958022,,0.3322162123140422,0.3834436369986969,0.9523218660287329,0.17800836328277936,1.0,0.26571603388581444,0.34370036677910565,0.0,0.26183236326751236,0.02299277703606324,0.9301468010770011,0.9257153714927411
105,7024,0.45255208973360056,0.22192282492662926,0.3736298191175524,0.39858858073502723,0.8638336789080172,0.2443497536701622,1.0,0.3694017953367946,0.25634731703837943,0.0,0.4819800896155715,0.20966566885904034,0.869453057760477,0.9257153714927411
106,7028,0.6883605645149053,0.21639527478351736,0.37968594629881686,0.43096285748023666,0.8540686205412027,0.2557842676263049,1.0,0.4595808362570626,0.3686520015817598,0.0,0.681285186928243,0.3220343018530938,0.8429462157448122,1.0
107,7122,0.5361897169012327,0.32890103339453336,0.5343679413983259,0.4478701683033033,0.8660941566930094,0.23958376156071992,1.0,0.3712327021070957,0.36771051545025724,0.0,0.6396005500087891,0.5204603163275137,0.8429462157448122,0.7645232988719857
108,7001,0.7493588939345635,0.3253665598262957,0.5072509351768942,0.40047536384210514,0.9439307541897269,0.20346780375626272,1.0,0.513894722819937,0.4765917509772206,1.0,0.3886235307441952,0.17903783397329046,0.9701320359742358,0.7645232988719857
109,7002,0.6518232958092514,0.29604493622811484,0.5189426848865937,0.4368805745170674,0.851914729420781,0.2573920158677556,1.0,0.41833642797863346,0.39680779292287127,0.0,0.5223621722158598,0.3147171758752764,0.8429462157448122,0.8275164340507248
110,7003,0.7493588939345635,0.5290942243212619,0.49706416811865245,0.4006292388371,0.9436926862111844,0.20516733491471828,1.0,0.5630392646392185,0.5000675882458523,1.0,0.5779417571252785,0.38050784038026875,0.0,0.7336923924214751
111,7004,0.7816701763066666,0.30910076072928744,0.5357263366801679,0.3794561244067841,0.852611330181001,0.23204878319955857,1.0,0.3572606381923933,0.20685443175175244,0.0,0.37038642444801884,0.09640123460894168,0.9301468010770011,0.8275164340507248
112,7005,0.8335046471480598,0.2325153273865523,0.3492050581584243,0.4204002419757572,0.7756765310945529,0.36347915721016366,1.0,0.29815122589610865,0.49106226237398587,0.0,0.22101609589416893,0.27519255578520907,0.9701320359742358,0.9257153714927411
113,7006,0.8582324433958022,,0.4372838406606411,0.37518302222289457,0.9557510926914843,0.16834462947717155,1.0,0.24442261438000035,0.3265144940889023,0.0,0.38341289936665346,0.052089825566966744,0.8429462157448122,0.8079770209287339
114,7007,0.6518232958092514,0.3280901898193846,0.7465238479122107,0.4106086423370403,0.8674216175564635,0.2429047441226122,1.0,0.3808436742791551,0.28429074677317256,0.0,0.5275728035934018,0.3330630035530255,0.0,0.9257153714927411
115,7029,0.6883605645149053,0.2160109563571372,0.3767011466471717,0.44714901366968995,0.8033580398714214,0.3120838673837939,1.0,0.40874034748961774,0.6817758477686006,0.0,0.44463750747710895,0.28514033940827127,0.8212921674167302,0.8822616494359928
116,7012,0.7458238413671683,0.5500193281853162,0.7416124733153854,0.4672198656082137,0.8091231124724665,0.29568902770393257,1.0,0.4775070110247298,0.48919143230851203,0.0,0.3217542100083628,0.3664091460895054,0.869453057760477,0.7771461144782232
